ZIP_Code_of_Residence,Total_Births_2018_2022,Total_LBW_Count_2018_2022,LBW_Rate,avg_traffic_pct,avg_diesel_pm,avg_cancer_risk,avg_resp_hazard,avg_ej_index,svi_score,socioeconomic_status,household_characterisitcs,race_ethnicity_minority_status,housing_type_transportation,educational_attainment,homeownership_rate,poverty_rate,white_prop,black_prop,asian_prop,hispanic_prop,insurance_coverage_prop,log_median_household_income,combined_noise_mean_db
90502,827.0,77.0,9.310761789600967,94.6559102114973,1.0575588722862876,36.660857117934086,1.0010094863236498,0.5560497066206086,0.6854,0.5047,0.3621,0.8663,0.9021,26.0,0.6930463063342109,9.669017905588714,0.2240911557243624,0.0742810634834509,0.4014107433532284,0.3479652740097667,0.9578404774823656,11.46717467721322,56.12885220731492
90503,1948.5,175.5,9.006928406466514,84.11132937604269,0.7110504858023098,34.876999909825635,0.8728910988119488,0.3811511463342153,0.4942,0.2246,0.3615,0.6771,0.7984,35.2,0.5109119478554385,5.702348690153569,0.3814363143631436,0.0413053297199638,0.4128274616079494,0.1557588075880759,0.9843947606142728,11.673035495398963,57.0173979303018
90504,1429.5,142.5,9.968520461699896,89.43493287601629,0.9191608790744328,37.8841476515157,1.0396556570631568,0.4724902017780889,0.5766,0.3971,0.4902,0.7552,0.664,34.0,0.6169555517418912,8.827544365235857,0.3010162293341423,0.0348854846048839,0.4118610647656605,0.2454118003943576,0.9988472622478386,11.53050012198674,57.66499827269547
90505,1535.5,122.5,7.977857375447737,78.91943931330776,0.6698863078446488,31.820518760981496,0.7848235690044189,0.3103430670451775,0.4439,0.1351,0.6535,0.6249,0.6362,37.6,0.5618224332176008,6.058430441265808,0.4328436516264428,0.0260948804329817,0.3783067322030154,0.143590876456619,0.9939802286408572,11.59779037327665,56.722147409028636
90601,1681.5,162.5,9.663990484686291,80.92130629544805,0.8468966748934552,44.09545106134016,1.1009947058636056,0.5315432938737632,0.545,0.5526,0.2827,0.813,0.5087,19.6,0.5906400295967443,9.097727198617406,0.3823980174128542,0.0085759937391984,0.0611406397756546,0.6981119770437277,0.99938044151694,11.474278187371349,57.85743738190899
90602,1483.5,127.5,8.59453993933266,78.73309275650539,0.8484632195788748,44.20773755720224,1.094171734219457,0.5748021404479933,0.8567,0.7743,0.6292,0.8397,0.956,13.5,0.3919038583175205,12.166172106824924,0.3199737947512428,0.0221973871825503,0.0283247909360669,0.750549154109985,0.9920228139812708,11.06595062590531,54.504725987066244
90603,1002.5,83.5,8.329177057356608,79.78905953958034,0.7694693724326669,42.71032078567061,0.9789260374701412,0.3861665080643915,0.3275,0.1965,0.3036,0.6918,0.449,20.4,0.7879589296826385,3.964947565005028,0.5118517454388737,0.0049801273763348,0.0615333046018292,0.588756404731121,0.9906622611693722,11.672694617293672,55.844006006752345
90604,2205.0,176.0,7.981859410430839,74.63580351512185,0.7972209942617001,42.751845495734905,0.9992480324536122,0.5306390400368527,0.5263,0.3778,0.376,0.8017,0.6118,14.4,0.644981571955087,5.782133433848474,0.401960045231813,0.0120618168111571,0.0739791431084307,0.6908405578590275,0.9986933031787912,11.467614242260224,55.45834989536473
90605,2112.0,154.0,7.291666666666667,74.72588514131026,0.8071425474286578,42.7693305425376,1.0135362043736853,0.5485486603261747,0.6064,0.5661,0.4264,0.8663,0.5197,14.7,0.6746358889804891,8.525840635334443,0.3241364327612426,0.0114659521568059,0.0630748062857556,0.7639944963429647,0.999493084220436,11.453175460564454,55.24090493991644
90606,1749.5,149.5,8.545298656759075,84.22342054485985,0.9586531820965868,44.85615518549008,1.1623475623901325,0.589751729633765,0.7275,0.5936,0.5591,0.9184,0.8019,12.5,0.7005205320994795,11.88321720213135,0.2740486174606678,0.013021408077687,0.0337673802692562,0.8605794999527068,0.9937888198757764,11.36900890410732,58.46996238842657
90623,610.5,91.0,14.905814905814909,74.37285898764922,0.7843657655551347,37.748848175156326,0.901116948667615,0.4797259298725122,0.4766,0.2965,0.511,0.7779,0.5058,32.8,0.668780971258672,6.031519553797264,0.3170763343926324,0.0484467215772747,0.4975030806148258,0.1968999286594461,0.9996757247551722,11.6084901578379,56.54786221198496
90630,1969.5,150.5,7.641533384107642,80.67814094213011,0.8192711637633103,37.89355192442283,0.8938960179647638,0.6214128142085191,0.4854,0.317,0.5521,0.6759,0.5098,31.2,0.6718720951849786,7.169623280845126,0.409906318517042,0.0333067570261112,0.3733107434721945,0.2035080725533187,0.9981861670320908,11.675129344845082,55.14544144112561
90631,3675.0,242.0,6.585034013605442,58.77215600284106,0.6817800301504888,39.45320096391334,0.9091795851799208,0.3056823844244246,0.7351,0.6018,0.5718,0.7394,0.8696,19.7,0.6004755709094172,9.233464612533302,0.4559683771574192,0.0202131356423027,0.1261293872350283,0.5664311363373103,0.9958299548245106,11.492814590170669,56.144560580565326
90638,1883.0,172.0,9.134360063728094,75.29313587932621,0.7950030638849587,41.24829214952885,0.9932456414643503,0.4288488690239139,0.5374,0.2643,0.6379,0.7371,0.657,25.9,0.762006976120204,6.010396361273554,0.4211825860948668,0.0144899285250162,0.2176954732510288,0.4678145982239549,0.9934372969460687,11.553241731631704,57.84813161505734
90640,3128.5,236.5,7.559533322678599,84.15564299286659,0.9978108209909576,46.505422694573966,1.2837348475083483,0.6683782872406044,0.924,0.8228,0.9264,0.9405,0.8598,15.0,0.4642340293570395,12.837512441005556,0.3100138055029376,0.0088130478055671,0.1362089446816707,0.7814075191832279,0.9930169839791956,11.186682728151698,57.01355214666915
90650,5305.5,350.5,6.606351898972764,85.5870021767554,0.987675740787326,41.71107097470913,1.0448000575115932,0.6068518336660141,0.776,0.6608,0.6622,0.8992,0.8227,15.2,0.6763618530255018,8.9397252483257,0.273967229832423,0.0453801123716697,0.1342478648402184,0.6936548248237452,0.9878999441083318,11.421456896718093,57.83290416368508
90660,3048.5,208.5,6.839429227488929,72.93598268939722,0.9637150710785944,45.24624336856871,1.1860651328685026,0.6284611529108899,0.7661,0.6585,0.5377,0.9569,0.8499,10.7,0.6886888688868887,9.4426666233492,0.308084663991813,0.0102337518883708,0.0351033933821737,0.9045012264258216,0.9930475463361544,11.321026187895164,57.43640999324975
90670,933.5,104.5,11.194429566148902,89.83775471004907,0.9648341483861236,44.80449541787458,1.0953079291455692,0.5681589628985025,0.683,0.483,0.5406,0.898,0.8001,15.8,0.642843779232928,9.92822966507177,0.3095238095238095,0.0259740259740259,0.0830485304169514,0.7377534745955798,0.9971519708361812,11.329711510107538,58.25297766197071
90701,785.5,94.5,12.030553787396563,78.82069931634182,0.8242115839456124,39.413765016303,0.9445221966994606,0.5466144001904181,0.7994,0.786,0.5267,0.8504,0.8349,21.7,0.518064228367529,7.119541787275975,0.2049023834452177,0.0416333066453162,0.4207057954055552,0.3530208782410544,0.9732093367001292,11.43714532629424,55.72716763003009
90703,1608.0,165.0,10.261194029850747,87.25825796672784,0.8255265828056145,39.22522192930387,0.9393015525049294,0.4992465949035627,0.3339,0.1643,0.6008,0.8816,0.2822,35.0,0.7495268138801262,5.158714071431468,0.1573965216686261,0.0849920947014229,0.6055458710017432,0.1410994446020999,0.9975067904487778,11.729970457822567,57.11390357739779
90704,185.5,27.5,14.824797843665769,7.952010395156404,0.1951765493826568,16.513215173254228,0.3401203734149048,0.4545676388315383,0.714,0.5357,0.4571,0.5717,0.9791,16.2,0.3185397279885469,9.811616954474095,0.7595499738356881,0.0026164311878597,0.0075876504447933,0.5384615384615384,0.9955520669806384,11.397593173784854,48.5122032714703
90706,4400.5,295.5,6.715146006135667,81.86009378689145,0.8799449633085691,40.19913868444932,0.9753645155539707,0.58060944736651,0.9228,0.8468,0.8123,0.8742,0.9479,14.1,0.3904841055474756,14.053246885848475,0.2503573616499898,0.1223580763732897,0.1153512354502756,0.6005590157239126,0.9951118031447824,11.230284000614796,56.68112448470463
90710,1326.5,128.5,9.68714662646061,89.44728148304046,0.8948550410364272,33.33730935430745,0.9174790135778472,0.6273823035874236,0.8713,0.7942,0.7879,0.8351,0.898,21.5,0.5413971539456662,12.875676854308246,0.3188937747574227,0.1240687574953665,0.2170658138605226,0.4562270596358614,0.9989461060435368,11.226762238487716,57.91835162991465
90712,1816.0,128.0,7.048458149779736,74.15749299655322,0.821464878976867,38.10786614383926,0.8983738385702099,0.407804374424876,0.2784,0.1778,0.2584,0.711,0.3708,24.5,0.7389384871970961,4.446627789046653,0.4062816937119675,0.1179639959432048,0.1776115618661257,0.3547477180527383,0.9987322515212982,11.68807973132562,57.621502223081606
90713,1475.0,125.0,8.47457627118644,70.82837375687285,0.8031379048568885,37.876125372780976,0.8901771211225037,0.3123881920159354,0.1129,0.1766,0.1686,0.5603,0.1194,21.8,0.8461950123086803,5.3412567249200045,0.5447448925770948,0.0376595520236295,0.1441682196983016,0.302682935405605,0.9994373923133724,11.726495334490108,54.96865532373054
90715,1098.0,103.0,9.380692167577411,88.20394094846156,0.8928923458409298,38.02181010730111,0.9284772055189878,0.5723226593582437,0.6655,0.6035,0.5562,0.8476,0.5678,21.5,0.5226400613967767,8.635257052842618,0.2614444603561029,0.1018187025633681,0.2634015943481789,0.4307604181583847,0.9995703852212516,11.39766050629526,56.916502977490225
90716,867.0,93.5,10.784313725490197,89.49194788605597,0.8495792399735093,37.85194295496861,0.895869335938805,0.7372381067779608,0.8848,0.7971,0.8708,0.9456,0.832,12.0,0.470669237124759,14.453769456997346,0.1887239078975683,0.0286206154508284,0.1258159385983789,0.7727566171723693,1.0,11.208897184915555,55.03197507155822
90717,1212.5,82.5,6.804123711340206,87.74755121670958,0.7033153069716596,30.46931667355692,0.787521222725432,0.3920604721102242,0.6754,0.5053,0.584,0.647,0.8291,26.2,0.4469797045754773,12.539012300348814,0.4991279603451441,0.0493849825592069,0.1880392876812924,0.3356893702955755,0.9939875160638884,11.386352662245924,56.69895802149807
90723,3252.0,230.0,7.072570725707257,83.58181007857283,0.9715823809472874,41.201944406512496,1.02573898218542,0.7056494731009578,0.9322,0.8661,0.8146,0.9569,0.9282,9.6,0.4068020587007929,13.207972075216755,0.2068648425477611,0.0897421461547123,0.0381713770971737,0.8125586457981459,0.993337837330631,11.114386316932798,58.22407489699481
90732,935.5,100.0,10.689470871191876,78.22908803195641,0.9252158018792556,28.53691152508371,0.7053348144460928,0.3171985242436316,0.5105,0.324,0.3888,0.528,0.7352,30.3,0.7204620839528766,7.142857142857142,0.6271401395053899,0.0459733671528218,0.1056708035148111,0.3199565178005254,0.9758130265422592,11.65373034156125,55.23928772538873
90802,1862.0,153.0,8.216970998925886,84.09256942256908,2.0393289420594525,40.21432803245319,1.0060443300749806,0.4959542295254968,0.7363,0.8193,0.2161,0.6623,0.8378,26.7,0.2116039385294929,16.200139958012596,0.4853793861841448,0.1423572928121563,0.0784264720583824,0.3835349395181445,0.9879036289113264,11.150706610490191,57.53826546437634
90803,1170.0,90.0,7.6923076923076925,78.74956100944,1.0673032173705823,36.63041790123646,0.8868222490238612,0.2499018531980475,0.1889,0.1842,0.0863,0.3382,0.478,33.7,0.4390586582367404,6.475251903092327,0.7472756562115038,0.0345873211409078,0.0693957484443602,0.1833285953441359,0.9963675416153384,11.58885819980283,56.047204886927126
90813,3438.0,284.0,8.26061663757999,88.81953898254383,1.4821366137351282,39.36702898153313,0.9973467741943052,0.78021193164337,0.9971,0.9848,0.9455,0.911,0.9959,11.1,0.1394713912285797,25.37700150987008,0.3270453147426697,0.1059705109325777,0.117751225604414,0.6610621283575969,0.9949857401159432,10.790040466146326,56.701352602613525
90814,897.0,71.5,7.971014492753622,76.96937778802803,1.096971253891931,36.7554334035276,0.8779744686486763,0.3274639704399292,0.4503,0.4632,0.1495,0.4975,0.6072,33.3,0.3235135426783209,11.610288085701876,0.6799691164406698,0.0822274767166916,0.062442696520774,0.3086425710563142,0.9918930656758193,11.405072957990754,53.51573326879267
90815,1838.0,141.0,7.671381936887922,88.68977777915185,1.0367931774251102,37.88853744753699,0.9241886808782812,0.270793618993299,0.2883,0.2304,0.1292,0.5048,0.5232,32.1,0.6491781722550953,6.878084146027737,0.651511962393882,0.0756799738066839,0.1096143501952805,0.2552912837063542,0.9918379756308612,11.613358862291498,58.33335180077498
91001,1489.0,130.0,8.730691739422431,54.95262019582615,0.3460392043584506,34.44972221262053,0.631625782295277,0.4057411150416127,0.4526,0.3368,0.5811,0.6397,0.4079,26.7,0.7915860735009671,7.073036792970895,0.4394288852278967,0.2132619439868204,0.0610928061504667,0.2963481603514552,0.9974190005491488,11.767800214445892,52.70691468727719
91006,1360.5,81.0,5.953693495038589,72.62536021605227,0.594360466340708,40.74900462806873,0.8519083619921979,0.4910898397749098,0.3673,0.2474,0.799,0.8068,0.1721,32.5,0.7180500658761528,8.22234727693366,0.2740574001125492,0.0125992621772025,0.5459263427749641,0.1945538673169511,0.9999687363221408,11.722845975954964,58.138511147654214
91007,1796.0,141.0,7.850779510022271,74.22197493965488,0.6214636798632357,41.020171577768174,0.8734404907389764,0.4926497507903105,0.7199,0.462,0.8876,0.7847,0.7358,32.5,0.5005059021922428,9.173734528126593,0.2817154673779483,0.0157940480115083,0.5501243743818743,0.1726256480954236,0.9753948512002876,11.441730169928077,56.4246330252998
91008,99.0,5.5,5.555555555555555,35.40042037635824,0.4481023612524301,37.2901871335346,0.7198840409129958,0.2970330420621385,0.1158,0.2825,0.2491,0.5586,0.0487,27.2,0.925531914893617,5.779569892473118,0.5389784946236559,0.0,0.375,0.1653225806451612,1.0,11.84342992981165,50.23009494153128
91010,1222.0,109.0,8.919803600654665,73.61626137791053,0.5668816002045289,39.45746857852516,0.7907138326906563,0.5103013112899414,0.7667,0.5953,0.726,0.8006,0.8691,21.1,0.6310551558752998,8.022367194780989,0.3785274930102516,0.0499906803355079,0.162385834109972,0.5563466915191053,0.9843056849953402,11.46344105987132,58.45421399361357
91011,553.0,49.5,8.95117540687161,72.20976714481716,0.3899094419861522,34.3153228532768,0.6431172031600267,0.2631364819583239,0.0895,0.0485,0.4954,0.4708,0.0886,38.0,0.889697908597986,3.2664672127127368,0.5833047231350238,0.010692039825396,0.3068321153563196,0.0982882927068517,0.9990681249693462,12.257392939553233,56.20737026307164
91016,2074.0,158.0,7.618129218900675,80.32749605697019,0.5803593781870086,40.29473069314389,0.8274309351141218,0.4340216671456793,0.5813,0.5029,0.405,0.7178,0.6014,26.8,0.4882644849785407,9.631294533977334,0.4514370427047965,0.0522213189230548,0.1477930275931328,0.4559322844435943,0.9972263402037206,11.467990858576348,57.07242742324343
91020,398.0,55.0,13.819095477386934,93.81497011197936,0.4809751564749344,35.020953852569754,0.6834994599017565,0.3439426266402837,0.7895,0.7544,0.8326,0.4992,0.7561,28.6,0.2483495756051556,15.248368624317484,0.5406845119190304,0.0147822612864562,0.2627513650286323,0.1259821547476361,0.9804234918098282,11.031189277647456,56.80772669305127
91024,436.0,55.0,12.614678899082568,55.12968734151916,0.4633044090657185,38.02988935394282,0.7585504019891063,0.2068196855054287,0.1029,0.1076,0.2294,0.4221,0.1645,31.8,0.5623754483858111,6.133979015334948,0.6725854183481302,0.0519235942964756,0.1837503362927091,0.1509281678773204,0.9987445072190836,11.760222947226534,52.98634598041096
91030,994.5,71.5,7.18954248366013,86.93139943289215,0.7620886891966107,43.80036750854287,1.054757045138676,0.348652661154722,0.2064,0.124,0.2213,0.6215,0.3615,35.2,0.4659334241775355,4.747394951660836,0.4502877779031712,0.0371666102396268,0.3319414663506752,0.1816198322236015,0.994695858255276,11.758863242713662,56.5212722989456
91040,1009.0,95.5,9.464816650148665,71.15904091854412,0.3867517195616933,34.895257814096645,0.6764669886361626,0.3222068372640863,0.6292,0.5474,0.4774,0.387,0.7926,24.3,0.7226059867262631,6.642436994883076,0.6840897135478935,0.0290277844196834,0.0996604657835588,0.2227057529529912,0.988331500167376,11.550442805130176,56.65197433974661
91042,1349.0,115.0,8.524833209785026,65.53971843968445,0.388686815544331,35.871371864960985,0.7404376069273745,0.3531106400229971,0.769,0.7246,0.7364,0.413,0.8302,18.8,0.5376980148385803,9.310815295549247,0.6411372100741177,0.0191009992993841,0.0918912939267672,0.263763413105203,0.9924407242154948,11.306196454924113,55.11901990994324
91046,5.5,0.0,0.0,87.01779376385643,0.4062052694247,34.69990198217468,0.6543825534180335,0.2999729193617796,0.5117,0.586,0.7665,0.1524,0.321,0.0,0.1923076923076923,0.0,0.7872340425531915,0.0,0.2127659574468085,0.0,1.0,11.397626840606764,52.28331942010598
91101,1191.5,105.5,8.854385228703315,91.2638489176623,0.787620878074485,44.06551152356316,1.0937550725883014,0.4578062203381032,0.5959,0.4345,0.3801,0.6555,0.7908,32.4,0.1497633849865454,18.984648122815017,0.4418604651162791,0.0577595379236966,0.2564726148857476,0.2971576227390181,0.9957440340477276,11.369412998162824,56.92347376940848
91103,1393.0,141.0,10.122038765254846,88.40988591148948,0.637820589974315,39.43790437873167,0.8758913128139086,0.6044231031332901,0.8708,0.8105,0.7149,0.7972,0.9218,20.5,0.4536235186873291,18.77277579416204,0.3052232487944933,0.1574336511208451,0.1209555710972871,0.4859572275186807,0.9722825486803844,11.27101949515503,57.01248229470788
91104,1737.0,134.0,7.714450201496834,71.79474618069261,0.5723880544366511,40.32030974585579,0.8719961778859218,0.4265880015120146,0.6117,0.5614,0.4855,0.6266,0.602,26.5,0.5400452488687782,11.988418063366558,0.4535887298847375,0.0656216938582326,0.0998106798819533,0.3889136366167381,0.9996380644802048,11.449516971777175,52.73118089156834
91105,580.5,49.5,8.527131782945736,88.74259239425352,0.7182432944042269,42.739282357563845,1.000409116358947,0.2791492031057972,0.2386,0.0772,0.1981,0.4419,0.5805,36.3,0.5753497432264919,5.373463599117554,0.6093602269145919,0.0228490387645761,0.1728647967223447,0.1649070280491648,0.9796722344784116,12.003056423692644,57.45087965787414
91106,1315.5,108.5,8.247814519194224,87.79741025896688,0.7187987894005083,42.92029689429406,1.0148144377621016,0.4259427776016761,0.4982,0.5485,0.106,0.6448,0.6431,31.1,0.3469542186908815,12.8081300130181,0.4663839079494394,0.0716835342040062,0.2065258472263049,0.307899046739176,0.9976903372107672,11.421029450265692,56.74762229038585
91107,1613.0,130.0,8.05951642901426,78.964665665263,0.592998437601046,40.484587730991294,0.8690859837536158,0.3676197641000265,0.3047,0.2497,0.3413,0.6329,0.3355,30.6,0.6068639053254438,5.72726435652681,0.4761977839845309,0.0455480187839538,0.2432092323746969,0.2861790614161628,0.994045609404254,11.70207366710646,57.625247112210516
91108,379.0,38.5,10.15831134564644,78.19606551190388,0.6326989745685553,42.20444091838717,0.95473852538073,0.4049640956865175,0.186,0.1398,0.5174,0.7898,0.1136,41.9,0.8236763236763237,9.053268572338562,0.252567879608249,0.0050163229556493,0.6817421769249145,0.0641770841627518,1.0,12.062848717391836,53.56442784271485
91201,937.5,103.0,10.986666666666666,75.65662458247152,0.7104685588844736,43.46084289371999,0.9947688470593932,0.3413652192342472,0.7754,0.8111,0.81,0.3003,0.7121,21.0,0.3205640129772897,12.917926273518928,0.7797680819383658,0.0098362135090014,0.0636646663357848,0.1993412444163696,0.993367323918242,11.11396912877489,56.54772702185064
91202,1058.0,102.0,9.640831758034029,77.39187632450222,0.673562172913108,44.203717812224376,0.987084242027541,0.3077256091210072,0.6585,0.6105,0.7474,0.2657,0.6587,29.5,0.4179036827195467,11.720905785992729,0.7598878717533178,0.0195786430730147,0.1167710568963251,0.1358678989093776,0.9954885900748982,11.410139410319752,54.09899877177425
91203,913.5,72.5,7.936507936507936,93.8401683735309,0.8588998012951056,46.026747271312296,1.1387333613559307,0.3991727809709931,0.6526,0.8269,0.4525,0.4227,0.4484,28.6,0.2008459743290548,17.97469872294502,0.6433838959170214,0.033874932549913,0.1600215840278194,0.1911985131003057,1.0,11.165493388112674,57.63512532404508
91204,785.5,86.5,11.012094207511138,93.64377679476142,0.8422140840079637,46.15069339682891,1.160924530869908,0.5124267240506704,0.8515,0.9035,0.5956,0.5626,0.8998,27.0,0.0706854345165238,14.432095418812688,0.5886690159934942,0.0264570344266738,0.1571157495256167,0.3469232854432095,0.9751694226077527,11.143338952896965,57.3788853517832
91205,1623.0,146.0,8.995686999383858,87.49436642229104,0.835076877452174,45.512799155498485,1.1185205953909918,0.4279315455831332,0.8637,0.8836,0.8053,0.4255,0.8795,24.4,0.156113218558506,19.678366662005317,0.6625926443854007,0.0188225423017759,0.1220248916235491,0.2611383023353377,0.9959166550132847,10.973185831039595,54.829048162012384
91206,1509.5,146.5,9.70520039748261,91.9448326875318,0.7854934443484717,42.74258211645064,1.0336644141312203,0.340122737712892,0.7246,0.6719,0.774,0.3195,0.7532,30.0,0.3581129378127233,13.17272558369976,0.7273487335108689,0.0207159224623769,0.1353502198550814,0.1437418715550876,0.9924444169195517,11.358036179107344,56.43112095027906
91207,458.0,49.5,10.807860262008736,86.90706111853001,0.64951141368947,42.936555669697626,0.96294641310764,0.2314064171556571,0.376,0.3117,0.6448,0.1524,0.4056,26.5,0.5738280270744548,9.413037598052474,0.8184113244973402,0.0036966910107294,0.0907943377513299,0.0658191326300604,1.0,11.580434569552631,51.717835120962484
91208,650.0,49.5,7.615384615384616,83.43268636990159,0.4571537784684294,35.294327278456606,0.6801586905209198,0.2567996264027985,0.3643,0.4012,0.6431,0.3943,0.1993,34.6,0.6399729684068255,6.607270598946478,0.6313325095922482,0.0059829615659751,0.1340963777069649,0.144761657020225,0.9987643883722442,11.6305751584036,57.16135354546122
91210,88.0,0.0,0.0,93.0177781075362,0.8300015532962002,46.22515794422282,1.1671916283906218,0.4419340953524977,0.2649,0.2889,0.1246,0.3592,0.4392,38.0,0.1829268292682926,11.29032258064516,0.864516129032258,0.0,0.1354838709677419,0.2290322580645161,1.0,11.397626840606764,56.698264221536895
91214,1193.0,120.0,10.05867560771165,74.06802673390668,0.3874765843433913,34.99743865733045,0.6900943434475018,0.2829863941143426,0.3333,0.1942,0.4027,0.5144,0.467,32.5,0.7305949008498583,4.037843185753154,0.5659473163492456,0.0068946326984912,0.2675921345535493,0.1608026218154835,0.997588424437299,11.745425111208464,56.301044324706695
91301,885.0,93.5,10.564971751412427,61.88207334526126,0.3472026033150798,30.95298942099912,0.6729277723668594,0.1815123071982907,0.1649,0.093,0.3928,0.2844,0.3123,39.6,0.8012661089758083,4.698146094121376,0.7452860085564886,0.0157661226430042,0.0673823482807795,0.1609491364284582,0.995523688797338,11.967701236685125,56.520453843296366
91302,785.0,66.0,8.40764331210191,52.38878040766252,0.3506934595473506,33.61557031068411,0.6838932543308855,0.1714807695309149,0.2117,0.2585,0.3644,0.1983,0.2317,36.6,0.7202405640812941,9.107834941864883,0.7745269397370621,0.0262557945132608,0.1050991716695797,0.0697621399802416,0.9990120829850292,12.059027494866235,56.9420565627278
91303,1792.0,148.0,8.258928571428571,79.19105032608725,0.5525950594406854,37.99535455866888,0.8614740071413748,0.5655319605465515,0.8053,0.8766,0.3725,0.7575,0.8447,17.1,0.227458617332035,17.61784979255823,0.3535003756819444,0.0385155662996961,0.1060076443108686,0.5921400803632682,0.9983992682369084,11.257219981530636,55.357660396468546
91304,2632.5,215.5,8.186134852801521,76.6441860503278,0.4772437056047556,37.08887048021721,0.8022042085869533,0.4737898547813469,0.8836,0.7959,0.7312,0.6878,0.9809,22.0,0.5073867367038739,12.328716731961228,0.423568577682135,0.048373153819272,0.158895694237525,0.4289024995861612,0.9922934024903898,11.285686036993695,55.10558773484928
91306,2322.0,201.0,8.656330749354005,72.92974713268603,0.5362962228029845,38.07654099872254,0.8447732666761526,0.5454452039492134,0.8532,0.8614,0.7103,0.7609,0.8268,21.7,0.5637356560210148,18.774767488879903,0.3356854023453295,0.0329963606955115,0.1832996360695511,0.4962596037201779,0.9978164173069148,11.319097967990071,53.96535939596747
91307,1001.5,86.5,8.637044433349974,68.94195599741404,0.3684063624824365,35.00041304538164,0.7243079127308297,0.2675250835705739,0.276,0.3374,0.2752,0.4295,0.2636,32.5,0.8134162073413862,6.236203090507726,0.6100993377483444,0.0452538631346578,0.1782560706401766,0.1536975717439293,0.995230211289814,11.782013229813476,53.887848129844464
91311,1656.5,136.5,8.240265620283731,76.77441107493773,0.4561792045210338,36.30869687628292,0.7603589247300322,0.3533940659324604,0.5544,0.3404,0.478,0.5802,0.7787,28.1,0.6613924050632911,6.095133844163598,0.5107722161409095,0.061822071847945,0.1789730321425017,0.2798785948850631,0.9907453477958006,11.62778868655966,57.170273088616256
91316,1648.0,170.0,10.315533980582524,88.85942634029846,0.7708125504572749,40.387354754990106,1.011936420693413,0.2595432620702082,0.4994,0.4813,0.3789,0.2941,0.5771,29.2,0.5046336633663366,8.555286521388217,0.7504649612239885,0.023756886689827,0.0668842334280801,0.1499806997227778,1.0,11.354562592970932,56.463962399863775
91321,1777.5,146.5,8.241912798874825,70.8399325944569,0.3657491621380641,35.05875261223783,0.6586418883988447,0.4552933700900721,0.7614,0.6,0.6958,0.6782,0.905,19.3,0.5944163353812794,9.689549628334063,0.4936598163533012,0.0211922460282757,0.0782393237137443,0.5376184229704125,0.9968517708788808,11.34454231567363,59.37589959461566
91324,1413.0,139.0,9.83722576079264,64.89553164973441,0.5177130974817148,37.4734703414495,0.8081946352791021,0.4284856661365555,0.7468,0.676,0.5284,0.6878,0.8517,27.8,0.4863149543831813,11.646046261430875,0.3744620763851533,0.0570535233996772,0.2009817105970952,0.3861282947821409,0.9968733189887036,11.51378509538211,55.81930078099944
91325,1540.5,139.5,9.055501460564752,65.98068714627732,0.5072602250660624,37.95428439893965,0.8420418261730651,0.4281628920575225,0.7444,0.7287,0.5249,0.6499,0.7607,28.8,0.4546308619744774,16.911950924388666,0.4199003855136899,0.0575456566395587,0.1609308607929763,0.3805611053268424,0.9952443931676844,11.336820544786644,56.53770604329616
91326,1465.0,137.0,9.351535836177474,70.25831301417712,0.4723147681789156,36.51402397945197,0.7611607310620097,0.3409277297626572,0.2099,0.1754,0.4224,0.6006,0.1837,32.2,0.755641166758393,6.363860504616059,0.4466208256855601,0.0828972961126482,0.3125770484617702,0.1341533572583075,0.9991781497411172,11.864778803629743,57.69396134514282
91331,5749.5,461.5,8.02678493782068,78.12737379271624,0.6124675634351772,39.040236924165896,0.8798488552748738,0.6841807156826951,0.9298,0.8918,0.8511,0.9569,0.861,8.5,0.6303544248749728,16.028415694761733,0.3400064125686345,0.019057352410725,0.0458298264598613,0.880255300388762,0.9961925373732516,11.2508071702497,57.59680437858763
91335,4072.0,307.0,7.539292730844793,69.14365102496606,0.5548432761980896,38.84298451474535,0.8850578830480743,0.5168914557019366,0.886,0.8292,0.7816,0.7309,0.9287,19.8,0.4892587733683174,11.898960574405764,0.392713652505249,0.0413437362295549,0.1244848233494906,0.5254153814251277,0.988309702169574,11.220324648640798,53.56752208061606
91340,1989.5,162.5,8.16788137723046,77.13252898778441,0.5574040752790936,38.315068860673726,0.8448482709835545,0.7028510342608147,0.8082,0.8579,0.6315,0.9671,0.6234,10.0,0.6201496833621186,11.633450117741658,0.3851013726954224,0.0199299293550054,0.0266785365573488,0.9144219171787952,0.9979610591005686,11.179743808447082,57.810861831785445
91342,5263.0,420.0,7.980239407182216,74.87091297793465,0.4719736945350166,36.54825820358351,0.7713043310632711,0.6052905453016993,0.8614,0.7474,0.8204,0.8788,0.8812,14.7,0.6709190837244755,13.062216461438757,0.4302225102613956,0.0379239576582415,0.0772413048174551,0.7437351479801253,0.9919421041261612,11.39935355008531,59.37368317932058
91343,3312.0,272.0,8.212560386473431,80.66672293991668,0.5835929278238837,39.04586625386237,0.8938388389569246,0.5365734179709521,0.9175,0.8567,0.8592,0.8045,0.9195,19.1,0.4954280964256026,17.75354865254063,0.311854161062143,0.0503062048011646,0.1355213393888563,0.5935942272087098,0.9966926716566707,11.26176816720082,58.99402553809701
