ZIP_Code_of_Residence,Total_Births_2018_2022,Total_LBW_Count_2018_2022,LBW_Rate,avg_traffic_pct,avg_diesel_pm,avg_cancer_risk,avg_resp_hazard,avg_ej_index,svi_score,socioeconomic_status,household_characterisitcs,race_ethnicity_minority_status,housing_type_transportation,total_housing_population,total_ownership_population,health_insurance_coverage_pop,educational_attainment,homeownership_rate,poverty_rate,white_prop,black_prop,asian_prop,hispanic_prop,log_median_household_income
90059,3162.0,272.0,8.60215053763441,88.71015466591311,1.100953940844147,41.8046037351797,1.237928972110237,0.8029466786154507,0.9883,0.9895,0.934,0.9847,0.8667,10351,4797,39278,7.9,0.4634334846874698,23.523599604773125,0.21035697094069064,0.26145777912898077,0.005295026728484204,0.6999569304046008,10.8383841174024
90061,1969.5,188.5,9.570957095709572,93.67829191615438,1.1906711674835508,42.458472000054016,1.295852783409587,0.7416960202795284,0.9959,0.9643,0.9757,0.9836,0.9739,7666,3094,28334,9.1,0.4036003130707018,23.378482161558335,0.22495287300146619,0.2666689939258535,0.008378133072680304,0.6936046917545207,10.947942801085555
90062,1882.5,192.5,10.225763612217795,78.40608725972162,0.908111977427595,45.11981645954888,1.2426354184845247,0.7529468923137131,0.9111,0.9269,0.8725,0.9671,0.697,9802,4624,33509,11.3,0.4717404611303815,15.575041756144117,0.21719160104986876,0.26950608446671437,0.023025530899546648,0.6428954903364352,11.025523356147826
90063,2957.0,223.0,7.541427122083193,82.82140347600975,1.1928197074861402,48.319591107262966,1.2941420475557388,0.761863791483114,0.893,0.917,0.8355,0.9705,0.6744,13529,5028,51985,9.3,0.371646093576761,16.21289032456545,0.24025149976926627,0.005806798954007076,0.018670204583910166,0.9389901553607137,11.146301190177828
90064,1201.0,108.0,8.992506244796003,91.44937751366572,1.004523445993882,47.53312182369424,1.3926170719162143,0.2929845677747031,0.2591,0.2035,0.1651,0.43,0.4629,11414,5944,25831,37.4,0.5207639740669353,7.254584681769148,0.6167745415318231,0.023848050547079672,0.1888580674988442,0.14397441824626292,11.727464099955116
90065,2193.5,146.5,6.67882379758377,81.22510501437806,0.9683562767232116,45.66789231766848,1.1563421823717372,0.5615986311921688,0.7456,0.7228,0.533,0.7286,0.7451,16200,7704,44830,24.9,0.4755555555555555,13.38619506871283,0.38240862418424393,0.01819720694033009,0.14796088825534,0.5181637971356661,11.388823758493162
90066,2647.0,191.0,7.215715904797884,87.75043347530524,0.933647413106273,44.5564611820087,1.513290268675907,0.3847153145398607,0.4842,0.4105,0.1976,0.5269,0.6999,24679,9061,53866,35.0,0.3671542607074841,6.953935946215507,0.5814524768202135,0.04874219644638174,0.1475564256953936,0.255291640500905,11.51635956170451
90067,137.5,27.5,20.0,89.29429775555835,0.8457156876748169,48.56440230086885,1.536228766738548,0.2091732064482825,0.4181,0.2135,0.701,0.2929,0.5226,1719,1120,2653,34.9,0.6515415939499709,6.633999246136449,0.6879004900113079,0.022992838296268376,0.17828872973991708,0.06257067470787787,11.74399750260656
90068,906.0,71.5,7.891832229580574,81.71651731264498,0.8110038221671085,44.73523274498791,1.0890266559614934,0.230054664506691,0.2959,0.4333,0.0539,0.2476,0.5521,11740,5447,21050,40.5,0.46396933560477,10.093049753133307,0.7600645651348272,0.06736612229396126,0.06081466008355488,0.11968287124952526,11.484021748113392
90069,674.0,66.0,9.792284866468842,85.48900010210369,0.8766029721451095,45.95187453747742,1.4100843122850215,0.2190824437864177,0.2643,0.4164,0.1066,0.1677,0.3893,13004,5293,20045,44.2,0.40702860658259,10.915440259416313,0.8164130705911699,0.025991519082065352,0.060863058119231726,0.07807433275130955,11.572448303575806
90071,33.0,0.0,0.0,97.35487106162267,1.427719278662285,60.39796020701492,2.0405308798235677,0.5155445135935227,0.6374,1.0,0.0342,0.8601,0.3233,8,8,313,0.0,1.0,85.94249201277955,0.16613418530351437,0.2779552715654952,0.0,0.44089456869009586,11.397626840606765
90077,368.5,49.5,13.432835820895525,63.28405979484964,0.6131202793050692,39.5378620773525,0.9909008029269292,0.1607033692413755,0.1386,0.162,0.42,0.1592,0.1773,3001,2560,7868,29.4,0.8530489836721094,4.677173360447382,0.7958820538891713,0.022877478393492627,0.06850533807829182,0.05935434672089476,12.221916466691463
90089,38.5,5.5,14.285714285714285,99.2932473108986,1.210224512188245,45.58600148044383,1.274469838520902,0.7343016381316982,0.5251,0.6503,0.0098,0.6147,0.9919,6,0,4164,45.9,0.0,0.31219980787704127,0.441402497598463,0.09822286263208453,0.26200768491834775,0.1568203650336215,11.397626840606765
90094,912.0,89.0,9.758771929824562,95.25626669601095,0.7895946575457873,41.48887394521618,1.6851899715839715,0.321986293160606,0.1135,0.0439,0.0869,0.4459,0.4282,5903,1773,11820,42.9,0.3003557513128917,5.937263476578925,0.5859894037507358,0.07476242536372046,0.17853839037927843,0.14574047599024473,11.961041294457935
90201,5436.5,365.5,6.723075508139428,81.32553894649364,0.9235442411479888,45.610184746022334,1.1969903481233433,0.7877135913588864,0.9778,0.9708,0.8192,0.966,0.9594,24126,5035,94746,6.0,0.2086960126005139,24.123867387054048,0.437677381377846,0.016797359513948746,0.006842979376458469,0.9386444383711396,10.891019293607526
90210,785.5,77.0,9.8026734563972,67.42155166388581,0.7363526859105046,43.8988161340016,1.2503697321230849,0.1628803387247712,0.2012,0.1456,0.4838,0.1246,0.3169,7893,5853,19163,31.0,0.741543139490688,9.092805005213764,0.8303962460896768,0.016684045881126174,0.05740354535974974,0.05969760166840459,12.05690536126838
90211,441.0,49.5,11.224489795918368,87.91795382796396,0.8168655004058776,46.98348394734284,1.4215248355857186,0.2260569871138033,0.5058,0.538,0.595,0.3479,0.3853,3784,1534,9166,35.0,0.4053911205073995,11.2619461337967,0.6770199826238054,0.022697654213727193,0.19874022589052998,0.08307993049522154,11.65290477502367
90212,508.5,66.0,12.979351032448378,86.7361207719242,0.7833483173571729,46.71205829067004,1.3837509197180955,0.1924483721408827,0.3807,0.5064,0.2393,0.2697,0.398,5483,1221,10881,38.6,0.2226883093197154,9.576325705357963,0.7405569341053212,0.017277823729436634,0.12811322488741844,0.08372392243359986,11.532365281360452
90220,3259.5,261.5,8.022702868538119,79.25832228922991,0.9354445585660685,41.08200796710634,1.0337553309878829,0.7224487928330011,0.9626,0.9152,0.9432,0.9819,0.8581,13710,8531,49090,7.8,0.6222465353756382,19.40286348546873,0.18058695342253722,0.2872853913362253,0.010753345145720046,0.6602309525264252,11.154835234271214
90221,3717.5,262.5,7.061197041022192,89.92569206245345,0.96518820640013,39.85731461638907,1.006943195177609,0.7775086923121616,0.9363,0.9491,0.865,0.9898,0.7393,12588,6780,52057,6.6,0.5386081982840801,17.028338993457282,0.19666532358640804,0.18922082158138107,0.009919607053090043,0.7845507396534853,11.073474318858892
90222,2311.5,216.5,9.36621241617997,81.38461626304834,0.9422299966617308,40.07788689196166,1.0374403316136878,0.7521793210302693,0.9661,0.9474,0.8864,0.9875,0.8899,8568,4356,32908,8.1,0.5084033613445378,16.368371642288242,0.2266739347687835,0.23948396474970474,0.012174071045698192,0.7314436267829563,11.137824659843483
90230,1500.5,116.5,7.7640786404531825,89.90096002697322,0.9181745337253756,43.465891511462125,1.5394638152354274,0.3684117868816285,0.4918,0.376,0.2683,0.6187,0.6727,13290,7686,31904,31.1,0.5783295711060948,10.876425558506483,0.524293079206374,0.08848617403530698,0.1412591782533979,0.3014841431026402,11.588682077369475
90232,791.5,71.5,9.033480732785849,84.20921029735473,0.9305105846758532,45.8416455850675,1.411390872076636,0.3180786519667355,0.3146,0.2842,0.0846,0.5388,0.6199,7183,3088,16339,35.2,0.4299039398579981,7.87059686888454,0.5615215264187867,0.04115704500978474,0.2200954011741683,0.20645792563600782,11.637600253404457
90401,294.0,44.0,14.965986394557824,96.70186481680965,0.956196642461013,42.7032408856212,1.2556460520884605,0.3496626486642649,0.5187,0.5942,0.1796,0.2487,0.6941,4789,295,7428,46.3,0.0615994988515347,19.318181818181817,0.7375668449197861,0.08315508021390375,0.06203208556149733,0.07352941176470588,11.406364228735884
90402,419.5,49.5,11.799761620977357,72.96559118153395,0.6245507846197308,37.6690497753216,0.9302043561998516,0.1644637074005537,0.1199,0.052,0.3905,0.2181,0.2416,4777,3556,11816,33.6,0.7444002512036844,6.922816519972919,0.7848679756262694,0.005585646580907245,0.08759309410968179,0.11704468517264725,12.054342367499132
90403,1171.5,92.0,7.8531796841656,89.64723929228944,0.7610693719106172,40.40441945766855,1.0783964543693676,0.2187086476895426,0.3035,0.2275,0.1576,0.2578,0.6512,13064,3584,24028,39.3,0.2743417023882425,10.03237589241242,0.7393325585256517,0.025029055288062426,0.08247551054291881,0.11925120371907687,11.723113454244212
90404,940.5,90.0,9.569377990430622,95.26120676625392,0.9816836113613062,42.94927107163114,1.2125594328751297,0.410477433706681,0.7023,0.6047,0.4687,0.5728,0.8772,10492,2307,23236,36.0,0.219881814715974,13.551616266944736,0.5572054223149113,0.09222106360792492,0.12316996871741397,0.2823774765380605,11.376062815580356
90405,1158.5,82.5,7.121277514026758,85.6929152762589,0.8211754549262001,41.3461004843282,1.1147776782921182,0.2736380269675522,0.3708,0.414,0.1217,0.3462,0.5562,14000,4363,26864,39.3,0.3116428571428571,10.48144990919536,0.7199140135651013,0.05010933619954783,0.07101293502835329,0.16244764834513176,11.52991040080947
