Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2021,Place of Residence,90650,3000 - 3499 grams,420,11/10/2025
Birth,2021,Place of Residence,90650,3500 - 3999 grams,279,11/10/2025
Birth,2021,Place of Residence,90650,4000 - 5999 grams,78,11/10/2025
Birth,2021,Place of Residence,90650,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90660,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90660,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90660,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90660,2000 - 2499 grams,24,11/10/2025
Birth,2021,Place of Residence,90660,2500 - 2999 grams,119,11/10/2025
Birth,2021,Place of Residence,90660,3000 - 3499 grams,229,11/10/2025
Birth,2021,Place of Residence,90660,3500 - 3999 grams,186,11/10/2025
Birth,2021,Place of Residence,90660,4000 - 5999 grams,53,11/10/2025
Birth,2021,Place of Residence,90660,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90670,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90670,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90670,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90670,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90670,2500 - 2999 grams,36,11/10/2025
Birth,2021,Place of Residence,90670,3000 - 3499 grams,64,11/10/2025
Birth,2021,Place of Residence,90670,3500 - 3999 grams,35,11/10/2025
Birth,2021,Place of Residence,90670,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90670,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90623,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90623,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90623,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90623,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90623,2500 - 2999 grams,18,11/10/2025
Birth,2020,Place of Residence,90623,3000 - 3499 grams,53,11/10/2025
Birth,2020,Place of Residence,90623,3500 - 3999 grams,26,11/10/2025
Birth,2020,Place of Residence,90623,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90623,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90630,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90630,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90630,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90630,2000 - 2499 grams,13,11/10/2025
Birth,2020,Place of Residence,90630,2500 - 2999 grams,68,11/10/2025
Birth,2020,Place of Residence,90630,3000 - 3499 grams,149,11/10/2025
Birth,2020,Place of Residence,90630,3500 - 3999 grams,107,11/10/2025
Birth,2020,Place of Residence,90630,4000 - 5999 grams,39,11/10/2025
Birth,2020,Place of Residence,90630,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90631,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90631,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90631,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90631,2000 - 2499 grams,21,11/10/2025
Birth,2020,Place of Residence,90631,2500 - 2999 grams,140,11/10/2025
Birth,2020,Place of Residence,90631,3000 - 3499 grams,278,11/10/2025
Birth,2020,Place of Residence,90631,3500 - 3999 grams,207,11/10/2025
Birth,2020,Place of Residence,90631,4000 - 5999 grams,84,11/10/2025
Birth,2020,Place of Residence,90631,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90638,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90638,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90638,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90638,2000 - 2499 grams,18,11/10/2025
Birth,2020,Place of Residence,90638,2500 - 2999 grams,57,11/10/2025
Birth,2020,Place of Residence,90638,3000 - 3499 grams,160,11/10/2025
Birth,2020,Place of Residence,90638,3500 - 3999 grams,105,11/10/2025
Birth,2020,Place of Residence,90638,4000 - 5999 grams,38,11/10/2025
Birth,2020,Place of Residence,90638,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90639,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,2500 - 2999 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,3000 - 3499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90639,3500 - 3999 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,4000 - 5999 grams,0,11/10/2025
Birth,2020,Place of Residence,90639,Unreliable/Unknown,0,11/10/2025
