Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,91209,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91209,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,91209,2000 - 2499 grams,0,11/10/2025
Birth,2022,Place of Residence,91209,2500 - 2999 grams,0,11/10/2025
Birth,2022,Place of Residence,91209,3000 - 3499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91209,3500 - 3999 grams,0,11/10/2025
Birth,2022,Place of Residence,91209,4000 - 5999 grams,0,11/10/2025
Birth,2022,Place of Residence,91209,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91210,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91210,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91210,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,91210,2000 - 2499 grams,0,11/10/2025
Birth,2022,Place of Residence,91210,2500 - 2999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91210,3000 - 3499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91210,3500 - 3999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91210,4000 - 5999 grams,0,11/10/2025
Birth,2022,Place of Residence,91210,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91214,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91214,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91214,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91214,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91214,2500 - 2999 grams,36,11/10/2025
Birth,2022,Place of Residence,91214,3000 - 3499 grams,107,11/10/2025
Birth,2022,Place of Residence,91214,3500 - 3999 grams,68,11/10/2025
Birth,2022,Place of Residence,91214,4000 - 5999 grams,16,11/10/2025
Birth,2022,Place of Residence,91214,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,91301,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91301,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91301,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91301,2000 - 2499 grams,11,11/10/2025
Birth,2022,Place of Residence,91301,2500 - 2999 grams,29,11/10/2025
Birth,2022,Place of Residence,91301,3000 - 3499 grams,62,11/10/2025
Birth,2022,Place of Residence,91301,3500 - 3999 grams,42,11/10/2025
Birth,2022,Place of Residence,91301,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91301,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91302,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91302,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91302,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91302,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91302,2500 - 2999 grams,27,11/10/2025
Birth,2022,Place of Residence,91302,3000 - 3499 grams,66,11/10/2025
Birth,2022,Place of Residence,91302,3500 - 3999 grams,45,11/10/2025
Birth,2022,Place of Residence,91302,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91302,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91303,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91303,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91303,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91303,2000 - 2499 grams,15,11/10/2025
Birth,2022,Place of Residence,91303,2500 - 2999 grams,79,11/10/2025
Birth,2022,Place of Residence,91303,3000 - 3499 grams,156,11/10/2025
Birth,2022,Place of Residence,91303,3500 - 3999 grams,84,11/10/2025
Birth,2022,Place of Residence,91303,4000 - 5999 grams,13,11/10/2025
Birth,2022,Place of Residence,91303,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91304,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91304,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91304,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91304,2000 - 2499 grams,34,11/10/2025
Birth,2022,Place of Residence,91304,2500 - 2999 grams,103,11/10/2025
Birth,2022,Place of Residence,91304,3000 - 3499 grams,193,11/10/2025
Birth,2022,Place of Residence,91304,3500 - 3999 grams,129,11/10/2025
Birth,2022,Place of Residence,91304,4000 - 5999 grams,39,11/10/2025
Birth,2022,Place of Residence,91304,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,91305,500 - 999 grams,0,11/10/2025
