Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,90402,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90402,2500 - 2999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90402,3000 - 3499 grams,26,11/10/2025
Birth,2022,Place of Residence,90402,3500 - 3999 grams,29,11/10/2025
Birth,2022,Place of Residence,90402,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90402,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90403,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90403,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90403,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90403,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90403,2500 - 2999 grams,51,11/10/2025
Birth,2022,Place of Residence,90403,3000 - 3499 grams,83,11/10/2025
Birth,2022,Place of Residence,90403,3500 - 3999 grams,40,11/10/2025
Birth,2022,Place of Residence,90403,4000 - 5999 grams,16,11/10/2025
Birth,2022,Place of Residence,90403,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90404,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90404,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,90404,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90404,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90404,2500 - 2999 grams,25,11/10/2025
Birth,2022,Place of Residence,90404,3000 - 3499 grams,64,11/10/2025
Birth,2022,Place of Residence,90404,3500 - 3999 grams,54,11/10/2025
Birth,2022,Place of Residence,90404,4000 - 5999 grams,16,11/10/2025
Birth,2022,Place of Residence,90404,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90405,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90405,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90405,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90405,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90405,2500 - 2999 grams,37,11/10/2025
Birth,2022,Place of Residence,90405,3000 - 3499 grams,77,11/10/2025
Birth,2022,Place of Residence,90405,3500 - 3999 grams,44,11/10/2025
Birth,2022,Place of Residence,90405,4000 - 5999 grams,16,11/10/2025
Birth,2022,Place of Residence,90405,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90220,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90220,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90220,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90220,2000 - 2499 grams,26,11/10/2025
Birth,2021,Place of Residence,90220,2500 - 2999 grams,111,11/10/2025
Birth,2021,Place of Residence,90220,3000 - 3499 grams,240,11/10/2025
Birth,2021,Place of Residence,90220,3500 - 3999 grams,165,11/10/2025
Birth,2021,Place of Residence,90220,4000 - 5999 grams,56,11/10/2025
Birth,2021,Place of Residence,90220,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90221,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90221,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90221,1500 - 1999 grams,12,11/10/2025
Birth,2021,Place of Residence,90221,2000 - 2499 grams,34,11/10/2025
Birth,2021,Place of Residence,90221,2500 - 2999 grams,137,11/10/2025
Birth,2021,Place of Residence,90221,3000 - 3499 grams,237,11/10/2025
Birth,2021,Place of Residence,90221,3500 - 3999 grams,186,11/10/2025
Birth,2021,Place of Residence,90221,4000 - 5999 grams,58,11/10/2025
Birth,2021,Place of Residence,90221,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90222,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90222,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90222,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90222,2000 - 2499 grams,26,11/10/2025
Birth,2021,Place of Residence,90222,2500 - 2999 grams,83,11/10/2025
Birth,2021,Place of Residence,90222,3000 - 3499 grams,141,11/10/2025
Birth,2021,Place of Residence,90222,3500 - 3999 grams,115,11/10/2025
Birth,2021,Place of Residence,90222,4000 - 5999 grams,35,11/10/2025
Birth,2021,Place of Residence,90222,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90230,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90230,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90230,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90230,2000 - 2499 grams,12,11/10/2025
Birth,2021,Place of Residence,90230,2500 - 2999 grams,49,11/10/2025
Birth,2021,Place of Residence,90230,3000 - 3499 grams,112,11/10/2025
Birth,2021,Place of Residence,90230,3500 - 3999 grams,82,11/10/2025
Birth,2021,Place of Residence,90230,4000 - 5999 grams,19,11/10/2025
Birth,2021,Place of Residence,90230,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90232,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90232,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90232,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90232,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90232,2500 - 2999 grams,26,11/10/2025
Birth,2021,Place of Residence,90232,3000 - 3499 grams,63,11/10/2025
Birth,2021,Place of Residence,90232,3500 - 3999 grams,33,11/10/2025
Birth,2021,Place of Residence,90232,4000 - 5999 grams,12,11/10/2025
Birth,2021,Place of Residence,90232,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90401,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90401,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90401,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90401,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90401,2500 - 2999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90401,3000 - 3499 grams,20,11/10/2025
Birth,2021,Place of Residence,90401,3500 - 3999 grams,11,11/10/2025
Birth,2021,Place of Residence,90401,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90401,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90402,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90402,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90402,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90402,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90402,2500 - 2999 grams,12,11/10/2025
Birth,2021,Place of Residence,90402,3000 - 3499 grams,30,11/10/2025
Birth,2021,Place of Residence,90402,3500 - 3999 grams,19,11/10/2025
Birth,2021,Place of Residence,90402,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90402,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90403,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90403,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90403,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90403,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90403,2500 - 2999 grams,32,11/10/2025
Birth,2021,Place of Residence,90403,3000 - 3499 grams,92,11/10/2025
Birth,2021,Place of Residence,90403,3500 - 3999 grams,62,11/10/2025
Birth,2021,Place of Residence,90403,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90403,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90404,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90404,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90404,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90404,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90404,2500 - 2999 grams,30,11/10/2025
Birth,2021,Place of Residence,90404,3000 - 3499 grams,68,11/10/2025
Birth,2021,Place of Residence,90404,3500 - 3999 grams,59,11/10/2025
Birth,2021,Place of Residence,90404,4000 - 5999 grams,18,11/10/2025
Birth,2021,Place of Residence,90404,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90405,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90405,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90405,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90405,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90405,2500 - 2999 grams,42,11/10/2025
Birth,2021,Place of Residence,90405,3000 - 3499 grams,95,11/10/2025
Birth,2021,Place of Residence,90405,3500 - 3999 grams,76,11/10/2025
Birth,2021,Place of Residence,90405,4000 - 5999 grams,15,11/10/2025
Birth,2021,Place of Residence,90405,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90220,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90220,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90220,1500 - 1999 grams,12,11/10/2025
Birth,2020,Place of Residence,90220,2000 - 2499 grams,27,11/10/2025
Birth,2020,Place of Residence,90220,2500 - 2999 grams,111,11/10/2025
Birth,2020,Place of Residence,90220,3000 - 3499 grams,243,11/10/2025
Birth,2020,Place of Residence,90220,3500 - 3999 grams,179,11/10/2025
Birth,2020,Place of Residence,90220,4000 - 5999 grams,45,11/10/2025
Birth,2020,Place of Residence,90220,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90221,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90221,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90221,1500 - 1999 grams,14,11/10/2025
Birth,2020,Place of Residence,90221,2000 - 2499 grams,31,11/10/2025
Birth,2020,Place of Residence,90221,2500 - 2999 grams,134,11/10/2025
Birth,2020,Place of Residence,90221,3000 - 3499 grams,294,11/10/2025
Birth,2020,Place of Residence,90221,3500 - 3999 grams,181,11/10/2025
Birth,2020,Place of Residence,90221,4000 - 5999 grams,60,11/10/2025
Birth,2020,Place of Residence,90221,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90222,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90222,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90222,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90222,2000 - 2499 grams,31,11/10/2025
Birth,2020,Place of Residence,90222,2500 - 2999 grams,78,11/10/2025
Birth,2020,Place of Residence,90222,3000 - 3499 grams,196,11/10/2025
Birth,2020,Place of Residence,90222,3500 - 3999 grams,108,11/10/2025
Birth,2020,Place of Residence,90222,4000 - 5999 grams,34,11/10/2025
Birth,2020,Place of Residence,90222,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90230,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90230,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90230,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90230,2000 - 2499 grams,11,11/10/2025
Birth,2020,Place of Residence,90230,2500 - 2999 grams,57,11/10/2025
Birth,2020,Place of Residence,90230,3000 - 3499 grams,111,11/10/2025
Birth,2020,Place of Residence,90230,3500 - 3999 grams,90,11/10/2025
Birth,2020,Place of Residence,90230,4000 - 5999 grams,23,11/10/2025
Birth,2020,Place of Residence,90230,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90232,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90232,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90232,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90232,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90232,2500 - 2999 grams,25,11/10/2025
Birth,2020,Place of Residence,90232,3000 - 3499 grams,71,11/10/2025
Birth,2020,Place of Residence,90232,3500 - 3999 grams,54,11/10/2025
Birth,2020,Place of Residence,90232,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90232,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90401,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90401,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90401,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,90401,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,90401,2500 - 2999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90401,3000 - 3499 grams,22,11/10/2025
Birth,2020,Place of Residence,90401,3500 - 3999 grams,15,11/10/2025
Birth,2020,Place of Residence,90401,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90401,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90402,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90402,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90402,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90402,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90402,2500 - 2999 grams,15,11/10/2025
Birth,2020,Place of Residence,90402,3000 - 3499 grams,27,11/10/2025
Birth,2020,Place of Residence,90402,3500 - 3999 grams,18,11/10/2025
Birth,2020,Place of Residence,90402,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90402,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90403,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90403,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90403,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90403,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90403,2500 - 2999 grams,41,11/10/2025
Birth,2020,Place of Residence,90403,3000 - 3499 grams,92,11/10/2025
Birth,2020,Place of Residence,90403,3500 - 3999 grams,52,11/10/2025
Birth,2020,Place of Residence,90403,4000 - 5999 grams,14,11/10/2025
Birth,2020,Place of Residence,90403,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90404,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90404,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90404,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90404,2000 - 2499 grams,13,11/10/2025
Birth,2020,Place of Residence,90404,2500 - 2999 grams,31,11/10/2025
Birth,2020,Place of Residence,90404,3000 - 3499 grams,81,11/10/2025
Birth,2020,Place of Residence,90404,3500 - 3999 grams,60,11/10/2025
Birth,2020,Place of Residence,90404,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90404,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90405,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90405,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90405,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90405,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90405,2500 - 2999 grams,45,11/10/2025
Birth,2020,Place of Residence,90405,3000 - 3499 grams,92,11/10/2025
Birth,2020,Place of Residence,90405,3500 - 3999 grams,71,11/10/2025
Birth,2020,Place of Residence,90405,4000 - 5999 grams,17,11/10/2025
Birth,2020,Place of Residence,90405,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90220,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90220,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90220,1500 - 1999 grams,13,11/10/2025
Birth,2019,Place of Residence,90220,2000 - 2499 grams,36,11/10/2025
Birth,2019,Place of Residence,90220,2500 - 2999 grams,151,11/10/2025
Birth,2019,Place of Residence,90220,3000 - 3499 grams,270,11/10/2025
Birth,2019,Place of Residence,90220,3500 - 3999 grams,170,11/10/2025
Birth,2019,Place of Residence,90220,4000 - 5999 grams,47,11/10/2025
Birth,2019,Place of Residence,90220,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,90221,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90221,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90221,1500 - 1999 grams,13,11/10/2025
Birth,2019,Place of Residence,90221,2000 - 2499 grams,39,11/10/2025
Birth,2019,Place of Residence,90221,2500 - 2999 grams,145,11/10/2025
Birth,2019,Place of Residence,90221,3000 - 3499 grams,318,11/10/2025
Birth,2019,Place of Residence,90221,3500 - 3999 grams,191,11/10/2025
Birth,2019,Place of Residence,90221,4000 - 5999 grams,73,11/10/2025
Birth,2019,Place of Residence,90221,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90222,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90222,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90222,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90222,2000 - 2499 grams,28,11/10/2025
Birth,2019,Place of Residence,90222,2500 - 2999 grams,101,11/10/2025
Birth,2019,Place of Residence,90222,3000 - 3499 grams,176,11/10/2025
Birth,2019,Place of Residence,90222,3500 - 3999 grams,148,11/10/2025
Birth,2019,Place of Residence,90222,4000 - 5999 grams,31,11/10/2025
Birth,2019,Place of Residence,90222,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90230,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90230,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90230,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90230,2000 - 2499 grams,12,11/10/2025
Birth,2019,Place of Residence,90230,2500 - 2999 grams,58,11/10/2025
Birth,2019,Place of Residence,90230,3000 - 3499 grams,111,11/10/2025
Birth,2019,Place of Residence,90230,3500 - 3999 grams,78,11/10/2025
Birth,2019,Place of Residence,90230,4000 - 5999 grams,17,11/10/2025
Birth,2019,Place of Residence,90230,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90232,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90232,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,90232,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90232,2000 - 2499 grams,11,11/10/2025
Birth,2019,Place of Residence,90232,2500 - 2999 grams,35,11/10/2025
Birth,2019,Place of Residence,90232,3000 - 3499 grams,59,11/10/2025
Birth,2019,Place of Residence,90232,3500 - 3999 grams,41,11/10/2025
Birth,2019,Place of Residence,90232,4000 - 5999 grams,12,11/10/2025
Birth,2019,Place of Residence,90232,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90401,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90401,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90401,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,90401,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90401,2500 - 2999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90401,3000 - 3499 grams,22,11/10/2025
Birth,2019,Place of Residence,90401,3500 - 3999 grams,13,11/10/2025
Birth,2019,Place of Residence,90401,4000 - 5999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90401,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90402,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90402,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90402,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,90402,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90402,2500 - 2999 grams,11,11/10/2025
Birth,2019,Place of Residence,90402,3000 - 3499 grams,30,11/10/2025
Birth,2019,Place of Residence,90402,3500 - 3999 grams,38,11/10/2025
Birth,2019,Place of Residence,90402,4000 - 5999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90402,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90403,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90403,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90403,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90403,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90403,2500 - 2999 grams,47,11/10/2025
Birth,2019,Place of Residence,90403,3000 - 3499 grams,127,11/10/2025
Birth,2019,Place of Residence,90403,3500 - 3999 grams,71,11/10/2025
Birth,2019,Place of Residence,90403,4000 - 5999 grams,13,11/10/2025
Birth,2019,Place of Residence,90403,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90404,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90404,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,90404,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90404,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90404,2500 - 2999 grams,35,11/10/2025
Birth,2019,Place of Residence,90404,3000 - 3499 grams,79,11/10/2025
Birth,2019,Place of Residence,90404,3500 - 3999 grams,48,11/10/2025
Birth,2019,Place of Residence,90404,4000 - 5999 grams,13,11/10/2025
Birth,2019,Place of Residence,90404,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90405,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90405,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90405,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90405,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90405,2500 - 2999 grams,36,11/10/2025
Birth,2019,Place of Residence,90405,3000 - 3499 grams,106,11/10/2025
Birth,2019,Place of Residence,90405,3500 - 3999 grams,69,11/10/2025
Birth,2019,Place of Residence,90405,4000 - 5999 grams,20,11/10/2025
Birth,2019,Place of Residence,90405,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,90220,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90220,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,90220,1500 - 1999 grams,11,11/10/2025
Birth,2018,Place of Residence,90220,2000 - 2499 grams,29,11/10/2025
Birth,2018,Place of Residence,90220,2500 - 2999 grams,143,11/10/2025
Birth,2018,Place of Residence,90220,3000 - 3499 grams,297,11/10/2025
Birth,2018,Place of Residence,90220,3500 - 3999 grams,171,11/10/2025
Birth,2018,Place of Residence,90220,4000 - 5999 grams,58,11/10/2025
Birth,2018,Place of Residence,90220,Unreliable/Unknown,<11,11/10/2025
Birth,2018,Place of Residence,90221,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90221,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,90221,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,90221,2000 - 2499 grams,22,11/10/2025
