Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,91411,2500 - 2999 grams,59,11/10/2025
Birth,2022,Place of Residence,91411,3000 - 3499 grams,105,11/10/2025
Birth,2022,Place of Residence,91411,3500 - 3999 grams,67,11/10/2025
Birth,2022,Place of Residence,91411,4000 - 5999 grams,26,11/10/2025
Birth,2022,Place of Residence,91411,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91423,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91423,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91423,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91423,2000 - 2499 grams,13,11/10/2025
Birth,2022,Place of Residence,91423,2500 - 2999 grams,57,11/10/2025
Birth,2022,Place of Residence,91423,3000 - 3499 grams,124,11/10/2025
Birth,2022,Place of Residence,91423,3500 - 3999 grams,84,11/10/2025
Birth,2022,Place of Residence,91423,4000 - 5999 grams,21,11/10/2025
Birth,2022,Place of Residence,91423,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91436,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91436,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91436,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,91436,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91436,2500 - 2999 grams,24,11/10/2025
Birth,2022,Place of Residence,91436,3000 - 3499 grams,50,11/10/2025
Birth,2022,Place of Residence,91436,3500 - 3999 grams,39,11/10/2025
Birth,2022,Place of Residence,91436,4000 - 5999 grams,11,11/10/2025
Birth,2022,Place of Residence,91436,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91501,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91501,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91501,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91501,2000 - 2499 grams,17,11/10/2025
Birth,2022,Place of Residence,91501,2500 - 2999 grams,34,11/10/2025
Birth,2022,Place of Residence,91501,3000 - 3499 grams,57,11/10/2025
Birth,2022,Place of Residence,91501,3500 - 3999 grams,51,11/10/2025
Birth,2022,Place of Residence,91501,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91501,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91502,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91502,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91502,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,91502,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91502,2500 - 2999 grams,21,11/10/2025
Birth,2022,Place of Residence,91502,3000 - 3499 grams,41,11/10/2025
Birth,2022,Place of Residence,91502,3500 - 3999 grams,26,11/10/2025
Birth,2022,Place of Residence,91502,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91502,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91503,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,2000 - 2499 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,2500 - 2999 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,3000 - 3499 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,3500 - 3999 grams,0,11/10/2025
Birth,2022,Place of Residence,91503,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91503,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91504,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,91504,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91504,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91504,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91504,2500 - 2999 grams,49,11/10/2025
Birth,2022,Place of Residence,91504,3000 - 3499 grams,85,11/10/2025
Birth,2022,Place of Residence,91504,3500 - 3999 grams,56,11/10/2025
Birth,2022,Place of Residence,91504,4000 - 5999 grams,19,11/10/2025
Birth,2022,Place of Residence,91504,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91505,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91505,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91505,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91505,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91505,2500 - 2999 grams,47,11/10/2025
Birth,2022,Place of Residence,91505,3000 - 3499 grams,100,11/10/2025
Birth,2022,Place of Residence,91505,3500 - 3999 grams,66,11/10/2025
Birth,2022,Place of Residence,91505,4000 - 5999 grams,18,11/10/2025
Birth,2022,Place of Residence,91505,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,91506,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91506,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91506,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,91506,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,91506,2500 - 2999 grams,28,11/10/2025
Birth,2022,Place of Residence,91506,3000 - 3499 grams,48,11/10/2025
Birth,2022,Place of Residence,91506,3500 - 3999 grams,39,11/10/2025
Birth,2022,Place of Residence,91506,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,91506,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91401,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91401,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91401,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91401,2000 - 2499 grams,15,11/10/2025
Birth,2021,Place of Residence,91401,2500 - 2999 grams,95,11/10/2025
Birth,2021,Place of Residence,91401,3000 - 3499 grams,198,11/10/2025
Birth,2021,Place of Residence,91401,3500 - 3999 grams,104,11/10/2025
Birth,2021,Place of Residence,91401,4000 - 5999 grams,21,11/10/2025
Birth,2021,Place of Residence,91401,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91402,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91402,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91402,1500 - 1999 grams,12,11/10/2025
Birth,2021,Place of Residence,91402,2000 - 2499 grams,35,11/10/2025
Birth,2021,Place of Residence,91402,2500 - 2999 grams,158,11/10/2025
Birth,2021,Place of Residence,91402,3000 - 3499 grams,297,11/10/2025
Birth,2021,Place of Residence,91402,3500 - 3999 grams,172,11/10/2025
Birth,2021,Place of Residence,91402,4000 - 5999 grams,55,11/10/2025
Birth,2021,Place of Residence,91402,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91403,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91403,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91403,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91403,2000 - 2499 grams,19,11/10/2025
Birth,2021,Place of Residence,91403,2500 - 2999 grams,49,11/10/2025
Birth,2021,Place of Residence,91403,3000 - 3499 grams,122,11/10/2025
Birth,2021,Place of Residence,91403,3500 - 3999 grams,73,11/10/2025
Birth,2021,Place of Residence,91403,4000 - 5999 grams,20,11/10/2025
Birth,2021,Place of Residence,91403,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91405,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91405,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91405,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91405,2000 - 2499 grams,35,11/10/2025
Birth,2021,Place of Residence,91405,2500 - 2999 grams,130,11/10/2025
Birth,2021,Place of Residence,91405,3000 - 3499 grams,240,11/10/2025
Birth,2021,Place of Residence,91405,3500 - 3999 grams,155,11/10/2025
Birth,2021,Place of Residence,91405,4000 - 5999 grams,45,11/10/2025
Birth,2021,Place of Residence,91405,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91406,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91406,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91406,1500 - 1999 grams,13,11/10/2025
Birth,2021,Place of Residence,91406,2000 - 2499 grams,25,11/10/2025
Birth,2021,Place of Residence,91406,2500 - 2999 grams,94,11/10/2025
Birth,2021,Place of Residence,91406,3000 - 3499 grams,207,11/10/2025
Birth,2021,Place of Residence,91406,3500 - 3999 grams,139,11/10/2025
Birth,2021,Place of Residence,91406,4000 - 5999 grams,37,11/10/2025
Birth,2021,Place of Residence,91406,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91411,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91411,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91411,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91411,2000 - 2499 grams,14,11/10/2025
Birth,2021,Place of Residence,91411,2500 - 2999 grams,56,11/10/2025
Birth,2021,Place of Residence,91411,3000 - 3499 grams,131,11/10/2025
Birth,2021,Place of Residence,91411,3500 - 3999 grams,58,11/10/2025
Birth,2021,Place of Residence,91411,4000 - 5999 grams,20,11/10/2025
Birth,2021,Place of Residence,91411,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91423,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91423,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91423,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91423,2000 - 2499 grams,22,11/10/2025
Birth,2021,Place of Residence,91423,2500 - 2999 grams,63,11/10/2025
Birth,2021,Place of Residence,91423,3000 - 3499 grams,112,11/10/2025
Birth,2021,Place of Residence,91423,3500 - 3999 grams,80,11/10/2025
Birth,2021,Place of Residence,91423,4000 - 5999 grams,23,11/10/2025
Birth,2021,Place of Residence,91423,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91436,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91436,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91436,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91436,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91436,2500 - 2999 grams,24,11/10/2025
Birth,2021,Place of Residence,91436,3000 - 3499 grams,61,11/10/2025
Birth,2021,Place of Residence,91436,3500 - 3999 grams,33,11/10/2025
Birth,2021,Place of Residence,91436,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91436,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91501,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91501,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91501,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91501,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91501,2500 - 2999 grams,34,11/10/2025
Birth,2021,Place of Residence,91501,3000 - 3499 grams,62,11/10/2025
Birth,2021,Place of Residence,91501,3500 - 3999 grams,57,11/10/2025
Birth,2021,Place of Residence,91501,4000 - 5999 grams,11,11/10/2025
Birth,2021,Place of Residence,91501,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91502,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91502,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91502,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91502,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91502,2500 - 2999 grams,15,11/10/2025
Birth,2021,Place of Residence,91502,3000 - 3499 grams,36,11/10/2025
Birth,2021,Place of Residence,91502,3500 - 3999 grams,26,11/10/2025
Birth,2021,Place of Residence,91502,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91502,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91503,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,2000 - 2499 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,2500 - 2999 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,3000 - 3499 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,3500 - 3999 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,4000 - 5999 grams,0,11/10/2025
Birth,2021,Place of Residence,91503,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91504,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91504,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91504,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91504,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,91504,2500 - 2999 grams,45,11/10/2025
Birth,2021,Place of Residence,91504,3000 - 3499 grams,88,11/10/2025
Birth,2021,Place of Residence,91504,3500 - 3999 grams,72,11/10/2025
Birth,2021,Place of Residence,91504,4000 - 5999 grams,18,11/10/2025
Birth,2021,Place of Residence,91504,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91505,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91505,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91505,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91505,2000 - 2499 grams,14,11/10/2025
Birth,2021,Place of Residence,91505,2500 - 2999 grams,48,11/10/2025
Birth,2021,Place of Residence,91505,3000 - 3499 grams,97,11/10/2025
Birth,2021,Place of Residence,91505,3500 - 3999 grams,66,11/10/2025
Birth,2021,Place of Residence,91505,4000 - 5999 grams,16,11/10/2025
Birth,2021,Place of Residence,91505,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91506,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91506,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91506,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91506,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91506,2500 - 2999 grams,24,11/10/2025
Birth,2021,Place of Residence,91506,3000 - 3499 grams,60,11/10/2025
Birth,2021,Place of Residence,91506,3500 - 3999 grams,36,11/10/2025
Birth,2021,Place of Residence,91506,4000 - 5999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91506,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91401,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91401,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91401,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91401,2000 - 2499 grams,16,11/10/2025
Birth,2020,Place of Residence,91401,2500 - 2999 grams,58,11/10/2025
Birth,2020,Place of Residence,91401,3000 - 3499 grams,155,11/10/2025
Birth,2020,Place of Residence,91401,3500 - 3999 grams,93,11/10/2025
Birth,2020,Place of Residence,91401,4000 - 5999 grams,30,11/10/2025
Birth,2020,Place of Residence,91401,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91402,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91402,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91402,1500 - 1999 grams,14,11/10/2025
Birth,2020,Place of Residence,91402,2000 - 2499 grams,31,11/10/2025
Birth,2020,Place of Residence,91402,2500 - 2999 grams,151,11/10/2025
Birth,2020,Place of Residence,91402,3000 - 3499 grams,292,11/10/2025
Birth,2020,Place of Residence,91402,3500 - 3999 grams,196,11/10/2025
Birth,2020,Place of Residence,91402,4000 - 5999 grams,38,11/10/2025
Birth,2020,Place of Residence,91402,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91403,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91403,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91403,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91403,2000 - 2499 grams,18,11/10/2025
Birth,2020,Place of Residence,91403,2500 - 2999 grams,43,11/10/2025
Birth,2020,Place of Residence,91403,3000 - 3499 grams,97,11/10/2025
Birth,2020,Place of Residence,91403,3500 - 3999 grams,86,11/10/2025
Birth,2020,Place of Residence,91403,4000 - 5999 grams,16,11/10/2025
Birth,2020,Place of Residence,91403,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91405,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91405,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91405,1500 - 1999 grams,12,11/10/2025
Birth,2020,Place of Residence,91405,2000 - 2499 grams,27,11/10/2025
Birth,2020,Place of Residence,91405,2500 - 2999 grams,127,11/10/2025
Birth,2020,Place of Residence,91405,3000 - 3499 grams,232,11/10/2025
Birth,2020,Place of Residence,91405,3500 - 3999 grams,163,11/10/2025
Birth,2020,Place of Residence,91405,4000 - 5999 grams,30,11/10/2025
Birth,2020,Place of Residence,91405,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91406,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91406,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91406,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91406,2000 - 2499 grams,32,11/10/2025
Birth,2020,Place of Residence,91406,2500 - 2999 grams,116,11/10/2025
Birth,2020,Place of Residence,91406,3000 - 3499 grams,230,11/10/2025
Birth,2020,Place of Residence,91406,3500 - 3999 grams,158,11/10/2025
Birth,2020,Place of Residence,91406,4000 - 5999 grams,45,11/10/2025
Birth,2020,Place of Residence,91406,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91411,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91411,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91411,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91411,2000 - 2499 grams,14,11/10/2025
Birth,2020,Place of Residence,91411,2500 - 2999 grams,57,11/10/2025
Birth,2020,Place of Residence,91411,3000 - 3499 grams,95,11/10/2025
Birth,2020,Place of Residence,91411,3500 - 3999 grams,67,11/10/2025
Birth,2020,Place of Residence,91411,4000 - 5999 grams,21,11/10/2025
Birth,2020,Place of Residence,91411,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91423,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91423,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91423,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91423,2000 - 2499 grams,11,11/10/2025
Birth,2020,Place of Residence,91423,2500 - 2999 grams,46,11/10/2025
Birth,2020,Place of Residence,91423,3000 - 3499 grams,124,11/10/2025
Birth,2020,Place of Residence,91423,3500 - 3999 grams,88,11/10/2025
Birth,2020,Place of Residence,91423,4000 - 5999 grams,22,11/10/2025
Birth,2020,Place of Residence,91423,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91436,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91436,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91436,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91436,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91436,2500 - 2999 grams,26,11/10/2025
Birth,2020,Place of Residence,91436,3000 - 3499 grams,63,11/10/2025
Birth,2020,Place of Residence,91436,3500 - 3999 grams,32,11/10/2025
Birth,2020,Place of Residence,91436,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91436,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91501,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91501,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91501,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91501,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91501,2500 - 2999 grams,31,11/10/2025
Birth,2020,Place of Residence,91501,3000 - 3499 grams,66,11/10/2025
Birth,2020,Place of Residence,91501,3500 - 3999 grams,55,11/10/2025
Birth,2020,Place of Residence,91501,4000 - 5999 grams,13,11/10/2025
Birth,2020,Place of Residence,91501,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91502,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91502,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91502,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91502,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91502,2500 - 2999 grams,16,11/10/2025
Birth,2020,Place of Residence,91502,3000 - 3499 grams,49,11/10/2025
Birth,2020,Place of Residence,91502,3500 - 3999 grams,33,11/10/2025
Birth,2020,Place of Residence,91502,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91502,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91503,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,2500 - 2999 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,3000 - 3499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91503,3500 - 3999 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,4000 - 5999 grams,0,11/10/2025
Birth,2020,Place of Residence,91503,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91504,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91504,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91504,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91504,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91504,2500 - 2999 grams,40,11/10/2025
Birth,2020,Place of Residence,91504,3000 - 3499 grams,110,11/10/2025
Birth,2020,Place of Residence,91504,3500 - 3999 grams,61,11/10/2025
Birth,2020,Place of Residence,91504,4000 - 5999 grams,21,11/10/2025
Birth,2020,Place of Residence,91504,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91505,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91505,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91505,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91505,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91505,2500 - 2999 grams,39,11/10/2025
Birth,2020,Place of Residence,91505,3000 - 3499 grams,102,11/10/2025
Birth,2020,Place of Residence,91505,3500 - 3999 grams,79,11/10/2025
Birth,2020,Place of Residence,91505,4000 - 5999 grams,21,11/10/2025
Birth,2020,Place of Residence,91505,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91506,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91506,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91506,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91506,2000 - 2499 grams,<11,11/10/2025
