Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2021,Place of Residence,91709,3000 - 3499 grams,248,11/10/2025
Birth,2021,Place of Residence,91709,3500 - 3999 grams,152,11/10/2025
Birth,2021,Place of Residence,91709,4000 - 5999 grams,41,11/10/2025
Birth,2021,Place of Residence,91709,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91711,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91711,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91711,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91711,2000 - 2499 grams,12,11/10/2025
Birth,2021,Place of Residence,91711,2500 - 2999 grams,54,11/10/2025
Birth,2021,Place of Residence,91711,3000 - 3499 grams,80,11/10/2025
Birth,2021,Place of Residence,91711,3500 - 3999 grams,63,11/10/2025
Birth,2021,Place of Residence,91711,4000 - 5999 grams,23,11/10/2025
Birth,2021,Place of Residence,91711,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91722,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91722,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91722,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91722,2000 - 2499 grams,16,11/10/2025
Birth,2021,Place of Residence,91722,2500 - 2999 grams,76,11/10/2025
Birth,2021,Place of Residence,91722,3000 - 3499 grams,160,11/10/2025
Birth,2021,Place of Residence,91722,3500 - 3999 grams,84,11/10/2025
Birth,2021,Place of Residence,91722,4000 - 5999 grams,20,11/10/2025
Birth,2021,Place of Residence,91722,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91723,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91723,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91723,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91723,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,91723,2500 - 2999 grams,35,11/10/2025
Birth,2021,Place of Residence,91723,3000 - 3499 grams,75,11/10/2025
Birth,2021,Place of Residence,91723,3500 - 3999 grams,41,11/10/2025
Birth,2021,Place of Residence,91723,4000 - 5999 grams,11,11/10/2025
Birth,2021,Place of Residence,91723,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91724,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91724,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91724,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91724,2000 - 2499 grams,12,11/10/2025
Birth,2021,Place of Residence,91724,2500 - 2999 grams,38,11/10/2025
Birth,2021,Place of Residence,91724,3000 - 3499 grams,94,11/10/2025
Birth,2021,Place of Residence,91724,3500 - 3999 grams,67,11/10/2025
Birth,2021,Place of Residence,91724,4000 - 5999 grams,22,11/10/2025
Birth,2021,Place of Residence,91724,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91731,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91731,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91731,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91731,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91731,2500 - 2999 grams,56,11/10/2025
Birth,2021,Place of Residence,91731,3000 - 3499 grams,122,11/10/2025
Birth,2021,Place of Residence,91731,3500 - 3999 grams,74,11/10/2025
Birth,2021,Place of Residence,91731,4000 - 5999 grams,14,11/10/2025
Birth,2021,Place of Residence,91731,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91732,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91732,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91732,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91732,2000 - 2499 grams,32,11/10/2025
Birth,2021,Place of Residence,91732,2500 - 2999 grams,127,11/10/2025
Birth,2021,Place of Residence,91732,3000 - 3499 grams,246,11/10/2025
Birth,2021,Place of Residence,91732,3500 - 3999 grams,150,11/10/2025
Birth,2021,Place of Residence,91732,4000 - 5999 grams,36,11/10/2025
Birth,2021,Place of Residence,91732,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91733,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91733,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91733,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91733,2000 - 2499 grams,24,11/10/2025
Birth,2021,Place of Residence,91733,2500 - 2999 grams,91,11/10/2025
Birth,2021,Place of Residence,91733,3000 - 3499 grams,173,11/10/2025
Birth,2021,Place of Residence,91733,3500 - 3999 grams,114,11/10/2025
Birth,2021,Place of Residence,91733,4000 - 5999 grams,14,11/10/2025
Birth,2021,Place of Residence,91733,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91702,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91702,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91702,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91702,2000 - 2499 grams,33,11/10/2025
Birth,2020,Place of Residence,91702,2500 - 2999 grams,123,11/10/2025
Birth,2020,Place of Residence,91702,3000 - 3499 grams,291,11/10/2025
Birth,2020,Place of Residence,91702,3500 - 3999 grams,147,11/10/2025
Birth,2020,Place of Residence,91702,4000 - 5999 grams,51,11/10/2025
Birth,2020,Place of Residence,91702,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91706,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91706,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91706,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91706,2000 - 2499 grams,46,11/10/2025
Birth,2020,Place of Residence,91706,2500 - 2999 grams,152,11/10/2025
Birth,2020,Place of Residence,91706,3000 - 3499 grams,327,11/10/2025
Birth,2020,Place of Residence,91706,3500 - 3999 grams,237,11/10/2025
Birth,2020,Place of Residence,91706,4000 - 5999 grams,50,11/10/2025
Birth,2020,Place of Residence,91706,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91709,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91709,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91709,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91709,2000 - 2499 grams,35,11/10/2025
Birth,2020,Place of Residence,91709,2500 - 2999 grams,131,11/10/2025
Birth,2020,Place of Residence,91709,3000 - 3499 grams,269,11/10/2025
Birth,2020,Place of Residence,91709,3500 - 3999 grams,184,11/10/2025
Birth,2020,Place of Residence,91709,4000 - 5999 grams,49,11/10/2025
Birth,2020,Place of Residence,91709,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91711,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91711,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91711,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91711,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91711,2500 - 2999 grams,37,11/10/2025
Birth,2020,Place of Residence,91711,3000 - 3499 grams,83,11/10/2025
Birth,2020,Place of Residence,91711,3500 - 3999 grams,54,11/10/2025
Birth,2020,Place of Residence,91711,4000 - 5999 grams,13,11/10/2025
Birth,2020,Place of Residence,91711,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91722,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91722,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91722,1500 - 1999 grams,12,11/10/2025
Birth,2020,Place of Residence,91722,2000 - 2499 grams,18,11/10/2025
Birth,2020,Place of Residence,91722,2500 - 2999 grams,78,11/10/2025
Birth,2020,Place of Residence,91722,3000 - 3499 grams,136,11/10/2025
Birth,2020,Place of Residence,91722,3500 - 3999 grams,95,11/10/2025
Birth,2020,Place of Residence,91722,4000 - 5999 grams,16,11/10/2025
Birth,2020,Place of Residence,91722,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91723,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91723,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91723,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91723,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91723,2500 - 2999 grams,32,11/10/2025
Birth,2020,Place of Residence,91723,3000 - 3499 grams,83,11/10/2025
Birth,2020,Place of Residence,91723,3500 - 3999 grams,51,11/10/2025
Birth,2020,Place of Residence,91723,4000 - 5999 grams,14,11/10/2025
Birth,2020,Place of Residence,91723,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91724,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91724,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91724,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91724,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91724,2500 - 2999 grams,51,11/10/2025
Birth,2020,Place of Residence,91724,3000 - 3499 grams,103,11/10/2025
Birth,2020,Place of Residence,91724,3500 - 3999 grams,65,11/10/2025
Birth,2020,Place of Residence,91724,4000 - 5999 grams,17,11/10/2025
Birth,2020,Place of Residence,91724,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91731,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91731,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91731,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91731,2000 - 2499 grams,19,11/10/2025
Birth,2020,Place of Residence,91731,2500 - 2999 grams,55,11/10/2025
Birth,2020,Place of Residence,91731,3000 - 3499 grams,122,11/10/2025
Birth,2020,Place of Residence,91731,3500 - 3999 grams,82,11/10/2025
Birth,2020,Place of Residence,91731,4000 - 5999 grams,15,11/10/2025
Birth,2020,Place of Residence,91731,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91732,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91732,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91732,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91732,2000 - 2499 grams,31,11/10/2025
Birth,2020,Place of Residence,91732,2500 - 2999 grams,114,11/10/2025
Birth,2020,Place of Residence,91732,3000 - 3499 grams,239,11/10/2025
Birth,2020,Place of Residence,91732,3500 - 3999 grams,167,11/10/2025
Birth,2020,Place of Residence,91732,4000 - 5999 grams,43,11/10/2025
Birth,2020,Place of Residence,91732,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91733,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91733,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91733,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91733,2000 - 2499 grams,27,11/10/2025
Birth,2020,Place of Residence,91733,2500 - 2999 grams,79,11/10/2025
Birth,2020,Place of Residence,91733,3000 - 3499 grams,178,11/10/2025
Birth,2020,Place of Residence,91733,3500 - 3999 grams,123,11/10/2025
Birth,2020,Place of Residence,91733,4000 - 5999 grams,25,11/10/2025
Birth,2020,Place of Residence,91733,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91702,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91702,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91702,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91702,2000 - 2499 grams,25,11/10/2025
Birth,2019,Place of Residence,91702,2500 - 2999 grams,146,11/10/2025
Birth,2019,Place of Residence,91702,3000 - 3499 grams,317,11/10/2025
Birth,2019,Place of Residence,91702,3500 - 3999 grams,166,11/10/2025
Birth,2019,Place of Residence,91702,4000 - 5999 grams,53,11/10/2025
Birth,2019,Place of Residence,91702,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91706,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91706,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91706,1500 - 1999 grams,11,11/10/2025
Birth,2019,Place of Residence,91706,2000 - 2499 grams,45,11/10/2025
Birth,2019,Place of Residence,91706,2500 - 2999 grams,161,11/10/2025
Birth,2019,Place of Residence,91706,3000 - 3499 grams,372,11/10/2025
Birth,2019,Place of Residence,91706,3500 - 3999 grams,224,11/10/2025
Birth,2019,Place of Residence,91706,4000 - 5999 grams,50,11/10/2025
Birth,2019,Place of Residence,91706,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91709,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91709,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91709,1500 - 1999 grams,12,11/10/2025
Birth,2019,Place of Residence,91709,2000 - 2499 grams,37,11/10/2025
Birth,2019,Place of Residence,91709,2500 - 2999 grams,180,11/10/2025
Birth,2019,Place of Residence,91709,3000 - 3499 grams,395,11/10/2025
Birth,2019,Place of Residence,91709,3500 - 3999 grams,206,11/10/2025
Birth,2019,Place of Residence,91709,4000 - 5999 grams,52,11/10/2025
Birth,2019,Place of Residence,91709,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91711,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91711,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91711,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91711,2000 - 2499 grams,11,11/10/2025
Birth,2019,Place of Residence,91711,2500 - 2999 grams,39,11/10/2025
Birth,2019,Place of Residence,91711,3000 - 3499 grams,86,11/10/2025
Birth,2019,Place of Residence,91711,3500 - 3999 grams,67,11/10/2025
Birth,2019,Place of Residence,91711,4000 - 5999 grams,20,11/10/2025
Birth,2019,Place of Residence,91711,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91722,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91722,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91722,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91722,2000 - 2499 grams,17,11/10/2025
Birth,2019,Place of Residence,91722,2500 - 2999 grams,74,11/10/2025
Birth,2019,Place of Residence,91722,3000 - 3499 grams,159,11/10/2025
Birth,2019,Place of Residence,91722,3500 - 3999 grams,95,11/10/2025
Birth,2019,Place of Residence,91722,4000 - 5999 grams,38,11/10/2025
Birth,2019,Place of Residence,91722,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91723,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91723,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91723,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91723,2000 - 2499 grams,11,11/10/2025
Birth,2019,Place of Residence,91723,2500 - 2999 grams,43,11/10/2025
Birth,2019,Place of Residence,91723,3000 - 3499 grams,97,11/10/2025
Birth,2019,Place of Residence,91723,3500 - 3999 grams,49,11/10/2025
Birth,2019,Place of Residence,91723,4000 - 5999 grams,19,11/10/2025
Birth,2019,Place of Residence,91723,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91724,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91724,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91724,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91724,2000 - 2499 grams,12,11/10/2025
Birth,2019,Place of Residence,91724,2500 - 2999 grams,39,11/10/2025
Birth,2019,Place of Residence,91724,3000 - 3499 grams,105,11/10/2025
Birth,2019,Place of Residence,91724,3500 - 3999 grams,78,11/10/2025
Birth,2019,Place of Residence,91724,4000 - 5999 grams,22,11/10/2025
Birth,2019,Place of Residence,91724,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91731,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91731,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91731,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91731,2000 - 2499 grams,17,11/10/2025
Birth,2019,Place of Residence,91731,2500 - 2999 grams,58,11/10/2025
Birth,2019,Place of Residence,91731,3000 - 3499 grams,131,11/10/2025
Birth,2019,Place of Residence,91731,3500 - 3999 grams,73,11/10/2025
Birth,2019,Place of Residence,91731,4000 - 5999 grams,20,11/10/2025
Birth,2019,Place of Residence,91731,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91732,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91732,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91732,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91732,2000 - 2499 grams,28,11/10/2025
Birth,2019,Place of Residence,91732,2500 - 2999 grams,142,11/10/2025
Birth,2019,Place of Residence,91732,3000 - 3499 grams,332,11/10/2025
Birth,2019,Place of Residence,91732,3500 - 3999 grams,181,11/10/2025
Birth,2019,Place of Residence,91732,4000 - 5999 grams,43,11/10/2025
Birth,2019,Place of Residence,91732,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91733,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91733,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91733,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91733,2000 - 2499 grams,24,11/10/2025
Birth,2019,Place of Residence,91733,2500 - 2999 grams,101,11/10/2025
Birth,2019,Place of Residence,91733,3000 - 3499 grams,204,11/10/2025
Birth,2019,Place of Residence,91733,3500 - 3999 grams,140,11/10/2025
Birth,2019,Place of Residence,91733,4000 - 5999 grams,31,11/10/2025
Birth,2019,Place of Residence,91733,Unreliable/Unknown,<11,11/10/2025
Birth,2018,Place of Residence,91702,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91702,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91702,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91702,2000 - 2499 grams,47,11/10/2025
Birth,2018,Place of Residence,91702,2500 - 2999 grams,159,11/10/2025
Birth,2018,Place of Residence,91702,3000 - 3499 grams,306,11/10/2025
Birth,2018,Place of Residence,91702,3500 - 3999 grams,182,11/10/2025
Birth,2018,Place of Residence,91702,4000 - 5999 grams,59,11/10/2025
Birth,2018,Place of Residence,91702,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91706,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91706,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91706,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91706,2000 - 2499 grams,60,11/10/2025
