Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,91390,2500 - 2999 grams,21,11/10/2025
Birth,2022,Place of Residence,91390,3000 - 3499 grams,58,11/10/2025
Birth,2022,Place of Residence,91390,3500 - 3999 grams,47,11/10/2025
Birth,2022,Place of Residence,91390,4000 - 5999 grams,12,11/10/2025
Birth,2022,Place of Residence,91390,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91361,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91361,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91361,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91361,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91361,2500 - 2999 grams,24,11/10/2025
Birth,2021,Place of Residence,91361,3000 - 3499 grams,53,11/10/2025
Birth,2021,Place of Residence,91361,3500 - 3999 grams,32,11/10/2025
Birth,2021,Place of Residence,91361,4000 - 5999 grams,11,11/10/2025
Birth,2021,Place of Residence,91361,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91362,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91362,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91362,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91362,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,91362,2500 - 2999 grams,56,11/10/2025
Birth,2021,Place of Residence,91362,3000 - 3499 grams,111,11/10/2025
Birth,2021,Place of Residence,91362,3500 - 3999 grams,82,11/10/2025
Birth,2021,Place of Residence,91362,4000 - 5999 grams,12,11/10/2025
Birth,2021,Place of Residence,91362,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91364,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91364,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91364,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91364,2000 - 2499 grams,16,11/10/2025
Birth,2021,Place of Residence,91364,2500 - 2999 grams,53,11/10/2025
Birth,2021,Place of Residence,91364,3000 - 3499 grams,119,11/10/2025
Birth,2021,Place of Residence,91364,3500 - 3999 grams,76,11/10/2025
Birth,2021,Place of Residence,91364,4000 - 5999 grams,14,11/10/2025
Birth,2021,Place of Residence,91364,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91367,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91367,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91367,1500 - 1999 grams,11,11/10/2025
Birth,2021,Place of Residence,91367,2000 - 2499 grams,20,11/10/2025
Birth,2021,Place of Residence,91367,2500 - 2999 grams,98,11/10/2025
Birth,2021,Place of Residence,91367,3000 - 3499 grams,228,11/10/2025
Birth,2021,Place of Residence,91367,3500 - 3999 grams,124,11/10/2025
Birth,2021,Place of Residence,91367,4000 - 5999 grams,26,11/10/2025
Birth,2021,Place of Residence,91367,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91381,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91381,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91381,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91381,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91381,2500 - 2999 grams,19,11/10/2025
Birth,2021,Place of Residence,91381,3000 - 3499 grams,69,11/10/2025
Birth,2021,Place of Residence,91381,3500 - 3999 grams,36,11/10/2025
Birth,2021,Place of Residence,91381,4000 - 5999 grams,22,11/10/2025
Birth,2021,Place of Residence,91381,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91382,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,2000 - 2499 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,2500 - 2999 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,3000 - 3499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91382,3500 - 3999 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,4000 - 5999 grams,0,11/10/2025
Birth,2021,Place of Residence,91382,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91384,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91384,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,91384,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91384,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91384,2500 - 2999 grams,39,11/10/2025
Birth,2021,Place of Residence,91384,3000 - 3499 grams,97,11/10/2025
Birth,2021,Place of Residence,91384,3500 - 3999 grams,55,11/10/2025
Birth,2021,Place of Residence,91384,4000 - 5999 grams,20,11/10/2025
Birth,2021,Place of Residence,91384,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,91387,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91387,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91387,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91387,2000 - 2499 grams,25,11/10/2025
Birth,2021,Place of Residence,91387,2500 - 2999 grams,103,11/10/2025
Birth,2021,Place of Residence,91387,3000 - 3499 grams,195,11/10/2025
Birth,2021,Place of Residence,91387,3500 - 3999 grams,119,11/10/2025
Birth,2021,Place of Residence,91387,4000 - 5999 grams,31,11/10/2025
Birth,2021,Place of Residence,91387,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,91390,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91390,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91390,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,91390,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,91390,2500 - 2999 grams,27,11/10/2025
Birth,2021,Place of Residence,91390,3000 - 3499 grams,59,11/10/2025
Birth,2021,Place of Residence,91390,3500 - 3999 grams,41,11/10/2025
Birth,2021,Place of Residence,91390,4000 - 5999 grams,13,11/10/2025
Birth,2021,Place of Residence,91390,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91361,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91361,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91361,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91361,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91361,2500 - 2999 grams,17,11/10/2025
Birth,2020,Place of Residence,91361,3000 - 3499 grams,44,11/10/2025
Birth,2020,Place of Residence,91361,3500 - 3999 grams,25,11/10/2025
Birth,2020,Place of Residence,91361,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91361,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91362,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91362,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91362,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91362,2000 - 2499 grams,12,11/10/2025
Birth,2020,Place of Residence,91362,2500 - 2999 grams,44,11/10/2025
Birth,2020,Place of Residence,91362,3000 - 3499 grams,99,11/10/2025
Birth,2020,Place of Residence,91362,3500 - 3999 grams,71,11/10/2025
Birth,2020,Place of Residence,91362,4000 - 5999 grams,15,11/10/2025
Birth,2020,Place of Residence,91362,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91364,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91364,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91364,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91364,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91364,2500 - 2999 grams,42,11/10/2025
Birth,2020,Place of Residence,91364,3000 - 3499 grams,77,11/10/2025
Birth,2020,Place of Residence,91364,3500 - 3999 grams,48,11/10/2025
Birth,2020,Place of Residence,91364,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91364,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91367,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91367,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91367,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91367,2000 - 2499 grams,22,11/10/2025
Birth,2020,Place of Residence,91367,2500 - 2999 grams,98,11/10/2025
Birth,2020,Place of Residence,91367,3000 - 3499 grams,156,11/10/2025
Birth,2020,Place of Residence,91367,3500 - 3999 grams,111,11/10/2025
Birth,2020,Place of Residence,91367,4000 - 5999 grams,34,11/10/2025
Birth,2020,Place of Residence,91367,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91381,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91381,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91381,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91381,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91381,2500 - 2999 grams,28,11/10/2025
Birth,2020,Place of Residence,91381,3000 - 3499 grams,54,11/10/2025
Birth,2020,Place of Residence,91381,3500 - 3999 grams,33,11/10/2025
Birth,2020,Place of Residence,91381,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91381,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91382,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,2500 - 2999 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,3000 - 3499 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,3500 - 3999 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,4000 - 5999 grams,0,11/10/2025
Birth,2020,Place of Residence,91382,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91384,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91384,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91384,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91384,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91384,2500 - 2999 grams,34,11/10/2025
Birth,2020,Place of Residence,91384,3000 - 3499 grams,74,11/10/2025
Birth,2020,Place of Residence,91384,3500 - 3999 grams,65,11/10/2025
Birth,2020,Place of Residence,91384,4000 - 5999 grams,15,11/10/2025
Birth,2020,Place of Residence,91384,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91387,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91387,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91387,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91387,2000 - 2499 grams,21,11/10/2025
Birth,2020,Place of Residence,91387,2500 - 2999 grams,90,11/10/2025
Birth,2020,Place of Residence,91387,3000 - 3499 grams,175,11/10/2025
Birth,2020,Place of Residence,91387,3500 - 3999 grams,123,11/10/2025
Birth,2020,Place of Residence,91387,4000 - 5999 grams,30,11/10/2025
Birth,2020,Place of Residence,91387,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,91390,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91390,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91390,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91390,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,91390,2500 - 2999 grams,22,11/10/2025
Birth,2020,Place of Residence,91390,3000 - 3499 grams,59,11/10/2025
Birth,2020,Place of Residence,91390,3500 - 3999 grams,43,11/10/2025
Birth,2020,Place of Residence,91390,4000 - 5999 grams,12,11/10/2025
Birth,2020,Place of Residence,91390,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91361,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91361,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91361,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91361,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91361,2500 - 2999 grams,18,11/10/2025
Birth,2019,Place of Residence,91361,3000 - 3499 grams,52,11/10/2025
Birth,2019,Place of Residence,91361,3500 - 3999 grams,26,11/10/2025
Birth,2019,Place of Residence,91361,4000 - 5999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91361,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91362,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91362,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91362,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91362,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91362,2500 - 2999 grams,57,11/10/2025
Birth,2019,Place of Residence,91362,3000 - 3499 grams,93,11/10/2025
Birth,2019,Place of Residence,91362,3500 - 3999 grams,78,11/10/2025
Birth,2019,Place of Residence,91362,4000 - 5999 grams,20,11/10/2025
Birth,2019,Place of Residence,91362,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91364,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91364,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91364,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91364,2000 - 2499 grams,12,11/10/2025
Birth,2019,Place of Residence,91364,2500 - 2999 grams,48,11/10/2025
Birth,2019,Place of Residence,91364,3000 - 3499 grams,101,11/10/2025
Birth,2019,Place of Residence,91364,3500 - 3999 grams,67,11/10/2025
Birth,2019,Place of Residence,91364,4000 - 5999 grams,20,11/10/2025
Birth,2019,Place of Residence,91364,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91367,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91367,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91367,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91367,2000 - 2499 grams,25,11/10/2025
Birth,2019,Place of Residence,91367,2500 - 2999 grams,95,11/10/2025
Birth,2019,Place of Residence,91367,3000 - 3499 grams,188,11/10/2025
Birth,2019,Place of Residence,91367,3500 - 3999 grams,119,11/10/2025
Birth,2019,Place of Residence,91367,4000 - 5999 grams,19,11/10/2025
Birth,2019,Place of Residence,91367,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91381,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91381,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91381,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91381,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91381,2500 - 2999 grams,22,11/10/2025
Birth,2019,Place of Residence,91381,3000 - 3499 grams,68,11/10/2025
Birth,2019,Place of Residence,91381,3500 - 3999 grams,31,11/10/2025
Birth,2019,Place of Residence,91381,4000 - 5999 grams,11,11/10/2025
Birth,2019,Place of Residence,91381,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91382,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,2000 - 2499 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,2500 - 2999 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,3000 - 3499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91382,3500 - 3999 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,4000 - 5999 grams,0,11/10/2025
Birth,2019,Place of Residence,91382,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91384,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91384,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91384,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91384,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91384,2500 - 2999 grams,40,11/10/2025
Birth,2019,Place of Residence,91384,3000 - 3499 grams,95,11/10/2025
Birth,2019,Place of Residence,91384,3500 - 3999 grams,78,11/10/2025
Birth,2019,Place of Residence,91384,4000 - 5999 grams,21,11/10/2025
Birth,2019,Place of Residence,91384,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91387,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91387,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91387,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91387,2000 - 2499 grams,31,11/10/2025
Birth,2019,Place of Residence,91387,2500 - 2999 grams,98,11/10/2025
Birth,2019,Place of Residence,91387,3000 - 3499 grams,208,11/10/2025
Birth,2019,Place of Residence,91387,3500 - 3999 grams,119,11/10/2025
Birth,2019,Place of Residence,91387,4000 - 5999 grams,39,11/10/2025
Birth,2019,Place of Residence,91387,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,91390,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91390,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,91390,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91390,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,91390,2500 - 2999 grams,22,11/10/2025
Birth,2019,Place of Residence,91390,3000 - 3499 grams,62,11/10/2025
Birth,2019,Place of Residence,91390,3500 - 3999 grams,33,11/10/2025
Birth,2019,Place of Residence,91390,4000 - 5999 grams,<11,11/10/2025
Birth,2019,Place of Residence,91390,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91361,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91361,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91361,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91361,2000 - 2499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91361,2500 - 2999 grams,23,11/10/2025
Birth,2018,Place of Residence,91361,3000 - 3499 grams,61,11/10/2025
Birth,2018,Place of Residence,91361,3500 - 3999 grams,35,11/10/2025
Birth,2018,Place of Residence,91361,4000 - 5999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91361,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91362,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91362,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91362,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91362,2000 - 2499 grams,16,11/10/2025
Birth,2018,Place of Residence,91362,2500 - 2999 grams,42,11/10/2025
Birth,2018,Place of Residence,91362,3000 - 3499 grams,96,11/10/2025
Birth,2018,Place of Residence,91362,3500 - 3999 grams,93,11/10/2025
Birth,2018,Place of Residence,91362,4000 - 5999 grams,19,11/10/2025
Birth,2018,Place of Residence,91362,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91364,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91364,1000 - 1499 grams,0,11/10/2025
Birth,2018,Place of Residence,91364,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91364,2000 - 2499 grams,12,11/10/2025
Birth,2018,Place of Residence,91364,2500 - 2999 grams,43,11/10/2025
Birth,2018,Place of Residence,91364,3000 - 3499 grams,105,11/10/2025
Birth,2018,Place of Residence,91364,3500 - 3999 grams,66,11/10/2025
Birth,2018,Place of Residence,91364,4000 - 5999 grams,12,11/10/2025
Birth,2018,Place of Residence,91364,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91367,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91367,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91367,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91367,2000 - 2499 grams,26,11/10/2025
Birth,2018,Place of Residence,91367,2500 - 2999 grams,85,11/10/2025
Birth,2018,Place of Residence,91367,3000 - 3499 grams,178,11/10/2025
Birth,2018,Place of Residence,91367,3500 - 3999 grams,86,11/10/2025
Birth,2018,Place of Residence,91367,4000 - 5999 grams,24,11/10/2025
Birth,2018,Place of Residence,91367,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91381,500 - 999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91381,1000 - 1499 grams,<11,11/10/2025
Birth,2018,Place of Residence,91381,1500 - 1999 grams,<11,11/10/2025
Birth,2018,Place of Residence,91381,2000 - 2499 grams,11,11/10/2025
Birth,2018,Place of Residence,91381,2500 - 2999 grams,35,11/10/2025
Birth,2018,Place of Residence,91381,3000 - 3499 grams,60,11/10/2025
Birth,2018,Place of Residence,91381,3500 - 3999 grams,24,11/10/2025
Birth,2018,Place of Residence,91381,4000 - 5999 grams,14,11/10/2025
Birth,2018,Place of Residence,91381,Unreliable/Unknown,0,11/10/2025
Birth,2018,Place of Residence,91382,500 - 999 grams,0,11/10/2025
Birth,2018,Place of Residence,91382,1000 - 1499 grams,0,11/10/2025
Birth,2018,Place of Residence,91382,1500 - 1999 grams,0,11/10/2025
Birth,2018,Place of Residence,91382,2000 - 2499 grams,0,11/10/2025
