Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,90601,4000 - 5999 grams,22,11/10/2025
Birth,2022,Place of Residence,90601,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90602,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90602,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90602,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90602,2000 - 2499 grams,17,11/10/2025
Birth,2022,Place of Residence,90602,2500 - 2999 grams,58,11/10/2025
Birth,2022,Place of Residence,90602,3000 - 3499 grams,110,11/10/2025
Birth,2022,Place of Residence,90602,3500 - 3999 grams,79,11/10/2025
Birth,2022,Place of Residence,90602,4000 - 5999 grams,18,11/10/2025
Birth,2022,Place of Residence,90602,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90603,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90603,1000 - 1499 grams,0,11/10/2025
Birth,2022,Place of Residence,90603,1500 - 1999 grams,0,11/10/2025
Birth,2022,Place of Residence,90603,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90603,2500 - 2999 grams,41,11/10/2025
Birth,2022,Place of Residence,90603,3000 - 3499 grams,76,11/10/2025
Birth,2022,Place of Residence,90603,3500 - 3999 grams,59,11/10/2025
Birth,2022,Place of Residence,90603,4000 - 5999 grams,20,11/10/2025
Birth,2022,Place of Residence,90603,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90604,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90604,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90604,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90604,2000 - 2499 grams,21,11/10/2025
Birth,2022,Place of Residence,90604,2500 - 2999 grams,77,11/10/2025
Birth,2022,Place of Residence,90604,3000 - 3499 grams,178,11/10/2025
Birth,2022,Place of Residence,90604,3500 - 3999 grams,104,11/10/2025
Birth,2022,Place of Residence,90604,4000 - 5999 grams,30,11/10/2025
Birth,2022,Place of Residence,90604,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90605,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90605,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90605,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90605,2000 - 2499 grams,22,11/10/2025
Birth,2022,Place of Residence,90605,2500 - 2999 grams,81,11/10/2025
Birth,2022,Place of Residence,90605,3000 - 3499 grams,168,11/10/2025
Birth,2022,Place of Residence,90605,3500 - 3999 grams,119,11/10/2025
Birth,2022,Place of Residence,90605,4000 - 5999 grams,30,11/10/2025
Birth,2022,Place of Residence,90605,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,90606,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90606,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90606,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90606,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90606,2500 - 2999 grams,54,11/10/2025
Birth,2022,Place of Residence,90606,3000 - 3499 grams,131,11/10/2025
Birth,2022,Place of Residence,90606,3500 - 3999 grams,96,11/10/2025
Birth,2022,Place of Residence,90606,4000 - 5999 grams,20,11/10/2025
Birth,2022,Place of Residence,90606,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90501,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90501,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90501,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90501,2000 - 2499 grams,29,11/10/2025
Birth,2021,Place of Residence,90501,2500 - 2999 grams,85,11/10/2025
Birth,2021,Place of Residence,90501,3000 - 3499 grams,169,11/10/2025
Birth,2021,Place of Residence,90501,3500 - 3999 grams,126,11/10/2025
Birth,2021,Place of Residence,90501,4000 - 5999 grams,36,11/10/2025
Birth,2021,Place of Residence,90501,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90502,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90502,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90502,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90502,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90502,2500 - 2999 grams,31,11/10/2025
Birth,2021,Place of Residence,90502,3000 - 3499 grams,69,11/10/2025
Birth,2021,Place of Residence,90502,3500 - 3999 grams,34,11/10/2025
Birth,2021,Place of Residence,90502,4000 - 5999 grams,11,11/10/2025
Birth,2021,Place of Residence,90502,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90503,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90503,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90503,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90503,2000 - 2499 grams,20,11/10/2025
Birth,2021,Place of Residence,90503,2500 - 2999 grams,69,11/10/2025
Birth,2021,Place of Residence,90503,3000 - 3499 grams,148,11/10/2025
Birth,2021,Place of Residence,90503,3500 - 3999 grams,92,11/10/2025
Birth,2021,Place of Residence,90503,4000 - 5999 grams,20,11/10/2025
Birth,2021,Place of Residence,90503,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90504,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90504,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90504,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90504,2000 - 2499 grams,17,11/10/2025
Birth,2021,Place of Residence,90504,2500 - 2999 grams,47,11/10/2025
Birth,2021,Place of Residence,90504,3000 - 3499 grams,124,11/10/2025
Birth,2021,Place of Residence,90504,3500 - 3999 grams,55,11/10/2025
Birth,2021,Place of Residence,90504,4000 - 5999 grams,22,11/10/2025
Birth,2021,Place of Residence,90504,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90505,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90505,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90505,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90505,2000 - 2499 grams,11,11/10/2025
Birth,2021,Place of Residence,90505,2500 - 2999 grams,51,11/10/2025
Birth,2021,Place of Residence,90505,3000 - 3499 grams,106,11/10/2025
Birth,2021,Place of Residence,90505,3500 - 3999 grams,85,11/10/2025
Birth,2021,Place of Residence,90505,4000 - 5999 grams,24,11/10/2025
Birth,2021,Place of Residence,90505,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90506,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,2000 - 2499 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,2500 - 2999 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,3000 - 3499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90506,3500 - 3999 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,4000 - 5999 grams,0,11/10/2025
Birth,2021,Place of Residence,90506,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90601,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90601,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90601,1500 - 1999 grams,0,11/10/2025
Birth,2021,Place of Residence,90601,2000 - 2499 grams,12,11/10/2025
Birth,2021,Place of Residence,90601,2500 - 2999 grams,64,11/10/2025
Birth,2021,Place of Residence,90601,3000 - 3499 grams,149,11/10/2025
Birth,2021,Place of Residence,90601,3500 - 3999 grams,81,11/10/2025
Birth,2021,Place of Residence,90601,4000 - 5999 grams,30,11/10/2025
Birth,2021,Place of Residence,90601,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90602,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90602,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90602,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90602,2000 - 2499 grams,14,11/10/2025
Birth,2021,Place of Residence,90602,2500 - 2999 grams,54,11/10/2025
Birth,2021,Place of Residence,90602,3000 - 3499 grams,127,11/10/2025
Birth,2021,Place of Residence,90602,3500 - 3999 grams,66,11/10/2025
Birth,2021,Place of Residence,90602,4000 - 5999 grams,19,11/10/2025
Birth,2021,Place of Residence,90602,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90603,500 - 999 grams,0,11/10/2025
Birth,2021,Place of Residence,90603,1000 - 1499 grams,0,11/10/2025
Birth,2021,Place of Residence,90603,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90603,2000 - 2499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90603,2500 - 2999 grams,32,11/10/2025
Birth,2021,Place of Residence,90603,3000 - 3499 grams,67,11/10/2025
Birth,2021,Place of Residence,90603,3500 - 3999 grams,53,11/10/2025
Birth,2021,Place of Residence,90603,4000 - 5999 grams,19,11/10/2025
Birth,2021,Place of Residence,90603,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90604,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90604,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90604,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90604,2000 - 2499 grams,26,11/10/2025
Birth,2021,Place of Residence,90604,2500 - 2999 grams,80,11/10/2025
Birth,2021,Place of Residence,90604,3000 - 3499 grams,167,11/10/2025
Birth,2021,Place of Residence,90604,3500 - 3999 grams,134,11/10/2025
Birth,2021,Place of Residence,90604,4000 - 5999 grams,31,11/10/2025
Birth,2021,Place of Residence,90604,Unreliable/Unknown,<11,11/10/2025
Birth,2021,Place of Residence,90605,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90605,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90605,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90605,2000 - 2499 grams,16,11/10/2025
Birth,2021,Place of Residence,90605,2500 - 2999 grams,62,11/10/2025
Birth,2021,Place of Residence,90605,3000 - 3499 grams,164,11/10/2025
Birth,2021,Place of Residence,90605,3500 - 3999 grams,132,11/10/2025
Birth,2021,Place of Residence,90605,4000 - 5999 grams,29,11/10/2025
Birth,2021,Place of Residence,90605,Unreliable/Unknown,0,11/10/2025
Birth,2021,Place of Residence,90606,500 - 999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90606,1000 - 1499 grams,<11,11/10/2025
Birth,2021,Place of Residence,90606,1500 - 1999 grams,<11,11/10/2025
Birth,2021,Place of Residence,90606,2000 - 2499 grams,20,11/10/2025
Birth,2021,Place of Residence,90606,2500 - 2999 grams,73,11/10/2025
Birth,2021,Place of Residence,90606,3000 - 3499 grams,120,11/10/2025
Birth,2021,Place of Residence,90606,3500 - 3999 grams,84,11/10/2025
Birth,2021,Place of Residence,90606,4000 - 5999 grams,23,11/10/2025
Birth,2021,Place of Residence,90606,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90501,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90501,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90501,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90501,2000 - 2499 grams,24,11/10/2025
Birth,2020,Place of Residence,90501,2500 - 2999 grams,88,11/10/2025
Birth,2020,Place of Residence,90501,3000 - 3499 grams,188,11/10/2025
Birth,2020,Place of Residence,90501,3500 - 3999 grams,119,11/10/2025
Birth,2020,Place of Residence,90501,4000 - 5999 grams,26,11/10/2025
Birth,2020,Place of Residence,90501,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90502,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90502,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90502,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90502,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90502,2500 - 2999 grams,30,11/10/2025
Birth,2020,Place of Residence,90502,3000 - 3499 grams,79,11/10/2025
Birth,2020,Place of Residence,90502,3500 - 3999 grams,49,11/10/2025
Birth,2020,Place of Residence,90502,4000 - 5999 grams,15,11/10/2025
Birth,2020,Place of Residence,90502,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90503,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90503,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90503,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90503,2000 - 2499 grams,20,11/10/2025
Birth,2020,Place of Residence,90503,2500 - 2999 grams,64,11/10/2025
Birth,2020,Place of Residence,90503,3000 - 3499 grams,154,11/10/2025
Birth,2020,Place of Residence,90503,3500 - 3999 grams,89,11/10/2025
Birth,2020,Place of Residence,90503,4000 - 5999 grams,24,11/10/2025
Birth,2020,Place of Residence,90503,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90504,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90504,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90504,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90504,2000 - 2499 grams,11,11/10/2025
Birth,2020,Place of Residence,90504,2500 - 2999 grams,52,11/10/2025
Birth,2020,Place of Residence,90504,3000 - 3499 grams,105,11/10/2025
Birth,2020,Place of Residence,90504,3500 - 3999 grams,76,11/10/2025
Birth,2020,Place of Residence,90504,4000 - 5999 grams,19,11/10/2025
Birth,2020,Place of Residence,90504,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90505,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90505,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90505,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90505,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90505,2500 - 2999 grams,42,11/10/2025
Birth,2020,Place of Residence,90505,3000 - 3499 grams,133,11/10/2025
Birth,2020,Place of Residence,90505,3500 - 3999 grams,73,11/10/2025
Birth,2020,Place of Residence,90505,4000 - 5999 grams,20,11/10/2025
Birth,2020,Place of Residence,90505,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90506,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,2500 - 2999 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,3000 - 3499 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,3500 - 3999 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,4000 - 5999 grams,0,11/10/2025
Birth,2020,Place of Residence,90506,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90601,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90601,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90601,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90601,2000 - 2499 grams,15,11/10/2025
Birth,2020,Place of Residence,90601,2500 - 2999 grams,58,11/10/2025
Birth,2020,Place of Residence,90601,3000 - 3499 grams,116,11/10/2025
Birth,2020,Place of Residence,90601,3500 - 3999 grams,90,11/10/2025
Birth,2020,Place of Residence,90601,4000 - 5999 grams,19,11/10/2025
Birth,2020,Place of Residence,90601,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90602,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90602,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90602,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90602,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90602,2500 - 2999 grams,48,11/10/2025
Birth,2020,Place of Residence,90602,3000 - 3499 grams,118,11/10/2025
Birth,2020,Place of Residence,90602,3500 - 3999 grams,87,11/10/2025
Birth,2020,Place of Residence,90602,4000 - 5999 grams,23,11/10/2025
Birth,2020,Place of Residence,90602,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90603,500 - 999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90603,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90603,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90603,2000 - 2499 grams,12,11/10/2025
Birth,2020,Place of Residence,90603,2500 - 2999 grams,22,11/10/2025
Birth,2020,Place of Residence,90603,3000 - 3499 grams,70,11/10/2025
Birth,2020,Place of Residence,90603,3500 - 3999 grams,56,11/10/2025
Birth,2020,Place of Residence,90603,4000 - 5999 grams,18,11/10/2025
Birth,2020,Place of Residence,90603,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,90604,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90604,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90604,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90604,2000 - 2499 grams,18,11/10/2025
Birth,2020,Place of Residence,90604,2500 - 2999 grams,79,11/10/2025
Birth,2020,Place of Residence,90604,3000 - 3499 grams,147,11/10/2025
Birth,2020,Place of Residence,90604,3500 - 3999 grams,121,11/10/2025
Birth,2020,Place of Residence,90604,4000 - 5999 grams,54,11/10/2025
Birth,2020,Place of Residence,90604,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90605,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90605,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90605,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90605,2000 - 2499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90605,2500 - 2999 grams,54,11/10/2025
Birth,2020,Place of Residence,90605,3000 - 3499 grams,146,11/10/2025
Birth,2020,Place of Residence,90605,3500 - 3999 grams,120,11/10/2025
Birth,2020,Place of Residence,90605,4000 - 5999 grams,29,11/10/2025
Birth,2020,Place of Residence,90605,Unreliable/Unknown,<11,11/10/2025
Birth,2020,Place of Residence,90606,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,90606,1000 - 1499 grams,<11,11/10/2025
Birth,2020,Place of Residence,90606,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,90606,2000 - 2499 grams,16,11/10/2025
Birth,2020,Place of Residence,90606,2500 - 2999 grams,67,11/10/2025
Birth,2020,Place of Residence,90606,3000 - 3499 grams,125,11/10/2025
Birth,2020,Place of Residence,90606,3500 - 3999 grams,113,11/10/2025
Birth,2020,Place of Residence,90606,4000 - 5999 grams,32,11/10/2025
Birth,2020,Place of Residence,90606,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90501,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90501,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90501,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90501,2000 - 2499 grams,20,11/10/2025
Birth,2019,Place of Residence,90501,2500 - 2999 grams,80,11/10/2025
Birth,2019,Place of Residence,90501,3000 - 3499 grams,208,11/10/2025
Birth,2019,Place of Residence,90501,3500 - 3999 grams,128,11/10/2025
Birth,2019,Place of Residence,90501,4000 - 5999 grams,28,11/10/2025
Birth,2019,Place of Residence,90501,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90502,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90502,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,90502,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90502,2000 - 2499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90502,2500 - 2999 grams,38,11/10/2025
Birth,2019,Place of Residence,90502,3000 - 3499 grams,62,11/10/2025
Birth,2019,Place of Residence,90502,3500 - 3999 grams,37,11/10/2025
Birth,2019,Place of Residence,90502,4000 - 5999 grams,12,11/10/2025
Birth,2019,Place of Residence,90502,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90503,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90503,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90503,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90503,2000 - 2499 grams,28,11/10/2025
Birth,2019,Place of Residence,90503,2500 - 2999 grams,79,11/10/2025
Birth,2019,Place of Residence,90503,3000 - 3499 grams,161,11/10/2025
Birth,2019,Place of Residence,90503,3500 - 3999 grams,93,11/10/2025
Birth,2019,Place of Residence,90503,4000 - 5999 grams,31,11/10/2025
Birth,2019,Place of Residence,90503,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90504,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90504,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90504,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,90504,2000 - 2499 grams,14,11/10/2025
Birth,2019,Place of Residence,90504,2500 - 2999 grams,55,11/10/2025
Birth,2019,Place of Residence,90504,3000 - 3499 grams,116,11/10/2025
Birth,2019,Place of Residence,90504,3500 - 3999 grams,83,11/10/2025
Birth,2019,Place of Residence,90504,4000 - 5999 grams,21,11/10/2025
Birth,2019,Place of Residence,90504,Unreliable/Unknown,<11,11/10/2025
Birth,2019,Place of Residence,90505,500 - 999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90505,1000 - 1499 grams,<11,11/10/2025
Birth,2019,Place of Residence,90505,1500 - 1999 grams,<11,11/10/2025
Birth,2019,Place of Residence,90505,2000 - 2499 grams,18,11/10/2025
Birth,2019,Place of Residence,90505,2500 - 2999 grams,58,11/10/2025
Birth,2019,Place of Residence,90505,3000 - 3499 grams,110,11/10/2025
Birth,2019,Place of Residence,90505,3500 - 3999 grams,82,11/10/2025
Birth,2019,Place of Residence,90505,4000 - 5999 grams,22,11/10/2025
Birth,2019,Place of Residence,90505,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,90506,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,90506,1000 - 1499 grams,0,11/10/2025
Birth,2019,Place of Residence,90506,1500 - 1999 grams,0,11/10/2025
Birth,2019,Place of Residence,90506,2000 - 2499 grams,0,11/10/2025
