Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2020,Place of Residence,91107,4000 - 5999 grams,21,11/10/2025
Birth,2020,Place of Residence,91107,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91108,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91108,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91108,1500 - 1999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91108,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,91108,2500 - 2999 grams,11,11/10/2025
Birth,2020,Place of Residence,91108,3000 - 3499 grams,26,11/10/2025
Birth,2020,Place of Residence,91108,3500 - 3999 grams,18,11/10/2025
Birth,2020,Place of Residence,91108,4000 - 5999 grams,<11,11/10/2025
Birth,2020,Place of Residence,91108,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91125,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,2500 - 2999 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,3000 - 3499 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,3500 - 3999 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,4000 - 5999 grams,0,11/10/2025
Birth,2020,Place of Residence,91125,Unreliable/Unknown,0,11/10/2025
Birth,2020,Place of Residence,91126,500 - 999 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,1000 - 1499 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,1500 - 1999 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,2000 - 2499 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,2500 - 2999 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,3000 - 3499 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,3500 - 3999 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,4000 - 5999 grams,0,11/10/2025
Birth,2020,Place of Residence,91126,Unreliable/Unknown,0,11/10/2025
Birth,2019,Place of Residence,91101,500 - 999 grams,0,11/10/2025
Birth,2019,Place of Residence,91101,1000 - 1499 grams,0,11/10/2025
