Type_of_Event,Year_of_Birth,Residence_or_Place_of_Birth,ZIP_Code_of_Residence,Birthweight_Grams,Total_Births,Last_Data_Refresh
Birth,2022,Place of Residence,90038,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90038,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90038,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90038,2500 - 2999 grams,37,11/10/2025
Birth,2022,Place of Residence,90038,3000 - 3499 grams,76,11/10/2025
Birth,2022,Place of Residence,90038,3500 - 3999 grams,48,11/10/2025
Birth,2022,Place of Residence,90038,4000 - 5999 grams,12,11/10/2025
Birth,2022,Place of Residence,90038,Unreliable/Unknown,<11,11/10/2025
Birth,2022,Place of Residence,90039,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90039,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90039,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90039,2000 - 2499 grams,13,11/10/2025
Birth,2022,Place of Residence,90039,2500 - 2999 grams,34,11/10/2025
Birth,2022,Place of Residence,90039,3000 - 3499 grams,103,11/10/2025
Birth,2022,Place of Residence,90039,3500 - 3999 grams,69,11/10/2025
Birth,2022,Place of Residence,90039,4000 - 5999 grams,17,11/10/2025
Birth,2022,Place of Residence,90039,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90040,500 - 999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90040,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90040,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90040,2000 - 2499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90040,2500 - 2999 grams,23,11/10/2025
Birth,2022,Place of Residence,90040,3000 - 3499 grams,42,11/10/2025
Birth,2022,Place of Residence,90040,3500 - 3999 grams,30,11/10/2025
Birth,2022,Place of Residence,90040,4000 - 5999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90040,Unreliable/Unknown,0,11/10/2025
Birth,2022,Place of Residence,90041,500 - 999 grams,0,11/10/2025
Birth,2022,Place of Residence,90041,1000 - 1499 grams,<11,11/10/2025
Birth,2022,Place of Residence,90041,1500 - 1999 grams,<11,11/10/2025
Birth,2022,Place of Residence,90041,2000 - 2499 grams,<11,11/10/2025
